03,शारिकानाथ,n,n-----m--a,,,,/ɕɑː.ɹi.kɑː.nɑː.t̪ʰə/,शारिका-नाथ,0
429925,38767,ऋतुस्थला,n,n-----f--ā,,,,/ɹ̩.ˈt̪us.t̪ʰə.lɑː/,ऋतु॔-स्थला,0
429926,,ऋतुस्था,n,n-----f--ā,,,,/ɹ̩.ˈt̪us.t̪ʰɑː/,ऋतु॔-स्था॔,0
429927,38765,ऋतुसात्म्य,n,n-----n--a,,,,/ɹ̩.t̪u.sɑːt̪.mjə/,ऋतु॔-सात्म्य,0
429928,38776,ऋतुथा,r,rp--------,,,,/ɹ̩.t̪u.t̪ʰɑː/,ऋतुथा॔,0
429929,38757,ऋतुवेला,n,n-----f--ā,,,,/ɹ̩.t̪u.ʋeː.lɑː/,ऋतु॔-वेला,0
429930,,ऋतुव्यावृत्ति,n,n-----f--i,,,,/ɹ̩.ˈt̪uʋ.jɑː.ˈʋɹ̩t̪.t̪i/,ऋतु-व्यावृत्ति,0
429931,38756,ऋतुवृत्ति,n,n-----f--i,,,,/ɹ̩.t̪u.ˈʋɹ̩t̪.t̪i/,ऋतु॔-वृत्ति,0
429932,38751,ऋतुयाज,n,n-----m--a,,,,/ɹ̩.t̪u.jɑː.d͡ʑə/,ऋतु॔-याज,0
429933,,ऋतुयाजिन्,a,ap----a--n,,,,/ɹ̩.t̪u.jɑː.d͡ʑin/,ऋतु॔-याजि॔न्,0
429934,,ऋतुयाज्या,n,n-----f--ā,,,,/ɹ̩.t̪u.jɑːd͡ʑ.jɑː/,ऋतु॔-याज्या,0
429935,38758,ऋतुशस्,r,rp--------,,,,/ɹ̩.t̪u.ɕəs/,ऋतु॔-श॔स्,0
429936,38759,ऋतुशान्ति,n,n-----f--i,,,,/ɹ̩.t̪u.ɕɑːn.t̪i/,ऋतु॔-शान्ति,0
429937,38760,ऋतुषामन्,n,n-----n--n,,,,/ɹ̩.t̪u.ʂɑː.mən/,ऋतु॔-षामन्,0
429938,,ऋतुष्ठा,a,ap----a--ā,,,,/ɹ̩.ˈt̪uʂ.ʈʰɑː/,ऋतु॔-ष्ठा॔,0
429939,,ऋतुष्ठायज्ञायज्ञीय,n,n-----n--a,,,,/ɹ̩.ˈt̪uʂ.ʈʰɑː.ˈjəd͡ʑ.ɲɑː.ˈjəd͡ʑ.ɲiː.jə/,ऋतु॔-ष्ठा॔-यज्ञायज्ञीय,0
429940,38777,ऋत्व,n,n-----n--a,,,,/ɹ̩t̪ʋə/,ऋत्व,0
429941,,ऋत्वन्,n,n-----m--n,,,,/ɹ̩t̪ʋən/,ऋत्वन्,0
429942,,ऋत्वन्त,a,ap----a--a,,,,/ɹ̩t̪ʋən.t̪ə/,ऋत्व्-अन्त,0
429943,,ऋत्वन्त,n,n-----m--a,,,,/ɹ̩t̪ʋən.t̪ə/,ऋत्व्-अन्त,0
429944,,ऋत्विगाशिस्,n,n-----f-si,,,,/ɹ̩t̪ʋi.gɑː.ɕis/,ऋत्विग्-आशिस्,0
429945,38774,ऋत्विज्,a,ap----a--c,,,,/ɹ̩t̪ʋid͡ʑ/,ऋत्व्-इ॔ज्,0
429946,38775,ऋत्विज्,n,n-----m--c,,,,/ɹ̩t̪ʋid͡ʑ/,ऋत्व्-इ॔ज्,0
429947,,ऋत्विक्पथ,n,n-----m--a,,,,/əɹ̩t̪ʋik.pə.t̪ʰə/,ऋत्व्-इक्-पथ,0
429948,,ऋत्विक्फल,n,n-----n--a,,,,/əɹ̩t̪ʋik.pʰə.lə/,ऋत्व्-इक्-फल,0
429949,,ऋत्विक्त्व,n,n-----n--a,,,,/əɹ̩t̪ʋik.t̪ʋə/,ऋत्व्-इक्-त्व,0
429950,38778,ऋत्विय,a,ap----a--a,,,,/ɹ̩t̪ʋi.jə/,ऋत्वि॔य,0
429951,38780,ऋत्विय,n,n-----n--a,,,,/ɹ̩t̪ʋi.jə/,ऋत्वि॔य,0
429952,38781,ऋत्वियवत्,a,ap----a--c,,,,/ɹ̩t̪ʋi.jə.ʋət̪/,ऋत्वि॔य-वत्,0
429953,38779,ऋत्विया,n,n-----f--ā,,,,/ɹ̩t̪ʋi.jɑː/,ऋत्वि॔या,0
429954,38782,ऋत्वियावत्,a,ap----a--c,,,,/ɹ̩t̪ʋi.jɑː.ʋət̪/,ऋत्वि॔या-वत्,0
429955,38783,ऋत्व्य,a,ap----a--a,,,,/ɹ̩t̪ʋjə/,ऋ॔त्व्य,0
429956,,ऋतामृत,n,n-----n--a,,,,/ɹ̩.t̪ɑː.mɹ̩.t̪ə/,ऋ-तामृत,0
429957,,ऋतानृत,n,n-----n--a,,,,/ɹ̩.t̪ɑː.nɹ̩.t̪ə/,ऋतानृत,0
429958,218691,ऋतावन्,a,ap----a--n,,ap----f--ī=>री,,/ɹ̩.t̪ɑː.ʋən/,ऋता॔-वन्,0
429959,38710,ऋतावसु,a,ap----a--u,,,,/ɹ̩.t̪ɑː.ʋə.su/,ऋता-वसु,0
429960,38711,ऋतावृध्,a,ap----a--c,,,,/ɹ̩.t̪ɑː.ʋɹ̩d̪ʰ/,ऋता-वृ॔ध्,0
429962,38721,ऋतायिन्,a,ap----a--n,,,,/ɹ̩.t̪ɑː.jin/,ऋतायि॔न्,0
429963,219130,ऋतायु,a,ap----a--u,,,,/ɹ̩.t̪ɑː.ju/,ऋतायु॔,0
429964,38709,ऋतायुस्,n,n-----m-su,,,,/ɹ̩.t̪ɑː.jus/,ऋतायुस्,0
429965,38712,ऋताषह्,a,ap----a--c,,,,/ɹ̩.t̪ɑː.ʂəɦ/,ऋता-षह्,0
429966,38968,ऋतीया,n,n-----f--ā,,,,/ɹ̩.t̪iː.jɑː/,ऋतीया,0
429967,38725,ऋतीषह्,a,ap----a--c,,,,/ɹ̩.t̪iː.ʂəɦ/,ऋती-ष॔ह्,0
429968,38663,ऋवर्ण,n,n-----m--a,,,,/ɹ̩.ˈʋəɹ.ɳə/,ऋ-वर्ण,0
429969,,ऋञ्ज्,v,v----d--1-,,,,/̩ɲd͡ʑ/,ऋञ्ज्,0
429970,,ऋञ्ज्,v,v----a--6- v----d--6- v----a--4- v----d--4- v----d--7-,,,,/̩ɲd͡ʑ/,ऋञ्ज्,0
429971,38924,ऋञ्जसान,a,ap----a--a,,,,/ɹ̩ɲd͡ʑə.sɑː.nə/,ऋञ्जसान॔,0
429972,38923,ऋञ्जसान,n,n-----m--a,,,,/ɹ̩ɲd͡ʑə.sɑː.nə/,ऋञ्जसान,0
429973,39002,ऋश,n,n-----m--a,,,,/ɹ.̩ɕə/,ऋ॔श,0
429974,,ऋश्य,n,n-----n--a,,,,/ɹ.̩ɕjə/,ऋश्य,0
429975,39003,ऋश्य,n,n-----m--a,,,,/ɹ.̩ɕjə/,ऋ॔श्य,0
429976,39011,ऋश्यद,n,n-----n--a,,,,/ɹ.̩ɕjə.d̪ə/,ऋ॔श्य-द॔,0
429977,39009,ऋश्यगन्धा,n,n-----f--ā,,,,/ɹ.̩ɕjə.gən.d̪ʰɑː/,ऋ॔श्य-गन्धा,0
429978,39008,ऋश्यगता,n,n-----f--ā,,,,/ɹ.̩ɕjə.gə.t̪ɑː/,ऋ॔श्य-गता,0
429979,39010,ऋश्यजिह्व,n,n-----n--a,,,,/ɹ.̩ɕjə.ˈd͡ʑiɦ.ʋə/,ऋ॔श्य-जिह्व,0
429980,39018,ऋश्यक,a,ap----a--a,,,,/ɹ.̩ɕjə.kə/,ऋश्यक,0
429981,39006,ऋश्यकेतन,n,n-----m--a,,,,/ɹ.̩ɕjə.keː.t̪ə.nə/,ऋ॔श्य-केतन,0
429982,39007,ऋश्यकेतु,n,n-----m--u,,,,/ɹ.̩ɕjə.keː.t̪u/,ऋ॔श्य-केतु,0
429983,39014,ऋश्यलोभ,n,n-----m--a,,,,/ɹ.̩ɕjə.loː.bʱə/,ऋ॔श्य-लोभ,0
429984,39013,ऋश्यमूक,n,n-----m--a,,,,/ɹ.̩ɕjə.muː.kə/,ऋ॔श्य-मूक,0
429985,,ऋश्यपद्,a,ap----a--c,,ap----f--ī=>ी,,/ɹ.̩ɕjə.pəd̪/,ऋ॔श्यपद्,0
429986,39012,ऋश्यप्रोक्ता,n,n-----f--ā,,,,/ɹ.ˈ̩ɕjəp.ɹoːk.t̪ɑː/,ऋ॔श्य-प्रोक्ता,0
429987,39015,ऋश्यशृङ्ग,n,n-----m--a,,,,/ɹ.̩ɕjə.ɕɹ̩ŋ.gə/,ऋ॔श्य-शृङ्ग,0
429988,39017,ऋश्यादि,n,n-----m--i,,,,/ɹ.̩ɕjɑː.d̪i/,ऋश्यादि,0
429989,39016,ऋश्याङ्क,n,n-----m--a,,,,/ɹ.̩ɕjɑːŋ.kə/,ऋश्याङ्क,0
429990,,ऋङ्ग,n,n-----m--a,,,,/ɹ̩ŋgə/,ऋङ्ग,0
429991,,ऋङ्मय,a,ap----a--a,,,,/ɹ̩ŋmə.jə/,ऋङ्-म॔य,0
429992,,ऋण्,v,v----a--8- v----d--8-,,,,/̩ɳ/,ऋण्,0
429994,38926,ऋण,n,n-----n--a,,,,/ɹ̩.ɳə/,ऋण॔,0
429995,38925,ऋण,a,ap----a--a,,,,/ɹ̩.ɳə/,ऋण॔,0
430002,38946,ऋणभङ्गाध्याय,n,n-----m--a,,,,/ɹ̩.ɳə.bʱəŋ.gɑːd̪ʰ.jɑː.jə/,ऋण॔-भङ्गाध्याय,0
430003,38934,ऋणच्छेद,n,n-----m--a,,,,/ɹ̩.ˈɳət͡ɕ.t͡ɕʰeː.d̪ə/,ऋण॔-च्छेद,0
430004,,ऋणचित्,n,n-----n--c,,,,/ɹ̩.ɳə.t͡ɕit̪/,ऋण-चि॔त्,0
430005,38933,ऋणचित्,a,ap----a--c,,,,/ɹ̩.ɳə.t͡ɕit̪/,ऋण॔-चि॔त्,0
430006,38935,ऋणच्युत्,a,ap----a--c,,,,/ɹ̩.ˈɳət͡ɕ.jut̪/,ऋण॔-च्यु॔त्,0
430007,38939,ऋणद,a,ap----a--a,,,,/ɹ̩.ɳə.d̪ə/,ऋण॔-द,0
430008,38942,ऋणदान,n,n-----n--a,,,,/ɹ̩.ɳə.d̪ɑː.nə/,ऋण॔-दान,0
430009,38943,ऋणदास,n,n-----m--a,,,,/ɹ̩.ɳə.d̪ɑː.sə/,ऋण॔-दास,0
430010,38940,ऋणदातृ,a,ap----a--r,,,,/ɹ̩.ɳə.d̪ɑː.t̪ɹ̩/,ऋण॔-दातृ,0
430011,38941,ऋणदायिन्,a,ap----a--n,,,,/ɹ̩.ɳə.d̪ɑː.jin/,ऋण॔-दायिन्,0
430012,38929,ऋणग्रह,a,ap----a--a,,,,/ɹ̩.ˈɳəg.ɹə.ɦə/,ऋण॔-ग्रह,0
430013,38930,ऋणग्रह,n,n-----m--a,,,,/ɹ̩.ˈɳəg.ɹə.ɦə/,ऋण॔-ग्रह,0
430014,38932,ऋणग्राहिन्,n,n-----m--n,,,,/ɹ̩.ˈɳəg.ɹɑː.ɦin/,ऋण॔-ग्राहिन्,0
430015,38931,ऋणग्राहिन्,a,ap----a--n,,,,/ɹ̩.ˈɳəg.ɹɑː.ɦin/,ऋण॔-ग्राहिन्,0
430016,38936,ऋणज्य,n,n-----m--a,,,,/ɹ̩.ˈɳəd͡ʑ.jə/,ऋण॔-ज्य,0
430017,38927,ऋणकर्तृ,a,ap----a--r,,,,/ɹ̩.ɳə.ˈkəɹ.t̪ɹ̩/,ऋण॔-कर्तृ,0
430018,38928,ऋणकाति,n,n-----m--i,,,,/ɹ̩.ɳə.kɑː.t̪i/,ऋण॔-काति,0
430019,38953,ऋणलेख्य,n,n-----n--a,,,,/ɹ̩.ɳə.leːkʰ.jə/,ऋण॔-लेख्य,0
430020,38947,ऋणमत्कुण,n,n-----m--a,,,,/ɹ̩.ɳə.ˈmət̪.ku.ɳə/,ऋण॔-मत्कुण,0
430021,38950,ऋणमोचन,n,n-----n--a,,,,/ɹ̩.ɳə.moː.t͡ɕə.nə/,ऋण॔-मोचन,0
430022,,ऋणमोचनतीर्थ,n,n-----n--a,,,,/ɹ̩.ɳə.moː.t͡ɕə.nə.t̪iːɹ.t̪ʰə/,ऋण॔-मोचन-तीर्थ,0
430023,,ऋणमोक्ष,n,n-----m--a,,,,/ɹ̩.ɳə.moːk.ʂə/,ऋण॔-मोक्ष,0
430024,38949,ऋणमुक्ति,n,n-----f--i,,,,/ɹ̩.ɳə.ˈmuk.t̪i/,ऋण॔-मुक्ति,0
430025,38948,ऋणमार्गण,n,n-----m--a,,,,/ɹ̩.ɳə.mɑːɹ.gə.ɳə/,ऋण॔-मार्गण,0
430026,38944,ऋणनिर्मोक्ष,n,n-----m--a,,,,/ɹ̩.ɳə.ˈniɹ.moːk.ʂə/,ऋण॔-निर्मोक्ष,0
430027,38945,ऋणप्रदातृ,n,n-----m--r,,,,/ɹ̩.ˈɳəp.ɹə.d̪ɑː.t̪ɹ̩/,ऋण॔-प्रदातृ,0
430028,,ऋणसमुद्धार,n,n-----m--a,,,,/ɹ̩.ɳə.sə.ˈmud̪.d̪ʰɑː.ɹə/,ऋण॔-समुद्धार,0
430029,38938,ऋणता,n,n-----f--ā,,,,/ɹ̩.ɳə.t̪ɑː/,ऋण॔-ता,0
430030,38955,ऋणवन्,a,ap----a--n,,,,/ɹ̩.ɳə.ʋən/,ऋण॔-व॔न्,0
430031,38954,ऋणवत्,a,ap----a--c,,,,/ɹ̩.ɳə.ʋət̪/,ऋण॔-वत्,0
430032,218953,ऋणया,a,ap----a--ā,,,,/ɹ̩.ɳə.jɑː/,ऋण॔-या॔,0
430033,38951,ऋणयात्,a,ap----a--c,,,,/ɹ̩.ɳə.jɑːt̪/,ऋण॔-यात्,0
430034,38952,ऋणयावन्,a,ap----a--n,,,,/ɹ̩.ɳə.jɑː.ʋən/,ऋण॔-या॔वन्,0
430035,38956,ऋणशोधन,n,n-----n--a,,,,/ɹ̩.ɳə.ɕoː.d̪ʰə.nə/,ऋण॔-शोधन,0
430036,38937,ऋणंचय,n,n-----m--a,,,,/ɹ̩.ɳəɲ.t͡ɕə.jə/,ऋण॔-ं-चय,0
430038,38966,ऋणिन्,a,ap----a--n,,,,/ɹ̩.ɳin/,ऋणिन्,0
430039,38967,ऋणिन्,n,n-----m--n,,,,/ɹ̩.ɳin/,ऋणिन्,0
430040,,ऋणोद्धार,n,n-----m--a,,,,/ɹ̩.ɳoːd̪.d̪ʰɑː.ɹə/,ऋणोद्धार,0
430041,38963,ऋणोद्ग्रहण,n,n-----n--a,,,,/ɹ̩.ɳoːd̪.gɹə.ɦə.ɳə/,ऋणोद्ग्रहण,0
430042,,ऋणादान,n,n-----n--a,,,,/ɹ̩.ɳɑː.d̪ɑː.nə/,ऋणादान,0
430043,38959,ऋणान्तक,n,n-----m--a,,,,/ɹ̩.ɳɑːn.t̪ə.kə/,ऋणान्तक,0
430044,38960,ऋणापकरण,n,n-----n--a,,,,/ɹ̩.ɳɑː.pə.kə.ɹə.ɳə/,ऋणापकरण,0
430045,,ऋणापनयन,n,n-----n--a,,,,/ɹ̩.ɳɑː.pə.nə.jə.nə/,ऋणापनयन,0
430046,,ऋणापनोदन,n,n-----n--a,,,,/ɹ̩.ɳɑː.pə.noː.d̪ə.nə/,ऋणापनोदन,0
430047,38961,ऋणार्ण,n,n-----n--a,,,,/ɹ̩.ɳɑːɹ.ɳə/,ऋणार्ण,0
430048,38962,ऋणावन्,a,ap----a--n,,,,/ɹ̩.ɳɑː.ʋən/,ऋणा-वन्,0
430049,,ऋष्,v,v----a--1-,,,,/̩ʂ/,ऋष्,0
430050,,ऋष्,v,v----a--6-,,,,/̩ʂ/,ऋष्,0
430051,39019,ऋषभ,n,n-----m--a,,,,/ɹ̩.ʂə.bʱə/,ऋषभ॔,0
430054,,ऋषभचर्म,n,n-----n--a,,,,/ɹ̩.ʂə.bʱə.ˈt͡ɕəɹ.mə/,ऋषभ-चर्म॔,0
430055,,ऋषभदत्त,n,n-----m--a,,,,/ɹ̩.ʂə.bʱə.ˈd̪ət̪.t̪ə/,ऋषभ-दत्त,0
430056,39026,ऋषभदेव,n,n-----m--a,,,,/ɹ̩.ʂə.bʱə.d̪eː.ʋə/,ऋषभ॔-देव,0
430057,39028,ऋषभध्वज,n,n-----m--a,,,,/ɹ̩.ʂə.ˈbʱəd̪ʰ.ʋə.d͡ʑə/,ऋषभ॔-ध्वज,0
430058,39027,ऋषभद्वीप,n,n-----m--a,,,,/ɹ̩.ʂə.ˈbʱəd̪.ʋiː.pə/,ऋषभ॔-द्वीप,0
430059,,ऋषभदायिन्,a,ap----a--n,,,,/ɹ̩.ʂə.bʱə.d̪ɑː.jin/,ऋषभ॔-दायि॔न्,0
430060,39022,ऋषभगजविलसित,n,n-----n--a,,,,/ɹ̩.ʂə.bʱə.gə.d͡ʑə.ʋi.lə.si.t̪ə/,ऋषभ॔-गजविलसित,0
430061,,ऋषभैकादश,n,n-----n--a,,,,/ɹ̩.ʂə.bʱɑːi.kɑː.d̪ə.ɕə/,ऋष-भैकादश,0
430062,,ऋषभैकाधिक,a,ap----a--a,,,,/ɹ̩.ʂə.bʱɑːi.kɑː.d̪ʰi.kə/,ऋष-भैकाधिक,0
430063,39034,ऋषभक,n,n-----m--a,,,,/ɹ̩.ʂə.bʱə.kə/,ऋषभक,0
430064,39021,ऋषभकूट,n,n-----m--a,,,,/ɹ̩.ʂə.bʱə.kuː.ʈə/,ऋषभ॔-कूट,0
430065,39029,ऋषभपञ्चाशिका,n,n-----f--ā,,,,/ɹ̩.ʂə.bʱə.pəɲ.t͡ɕɑː.ɕi.kɑː/,ऋषभ॔-पञ्चाशिका,0
430066,39030,ऋषभपूजा,n,n-----f--ā,,,,/ɹ̩.ʂə.bʱə.puː.d͡ʑɑː/,ऋषभ॔-पूजा,0
430067,39032,ऋषभस्तव,n,n-----m--a,,,,/ɹ̩.ʂə.ˈbʱəs.t̪ə.ʋə/,ऋषभ॔-स्तव,0
430068,39023,ऋषभतर,n,n-----m--a,,,,/ɹ̩.ʂə.bʱə.t̪ə.ɹə/,ऋषभ॔-तर,0
430069,39024,ऋषभता,n,n-----f--ā,,,,/ɹ̩.ʂə.bʱə.t̪ɑː/,ऋषभ॔-ता,0
430070,39031,ऋषभवत्,a,ap----a--c,,,,/ɹ̩.ʂə.bʱə.ʋət̪/,ऋषभ॔-वत्,0
430071,,ऋषभविक्रम,n,n-----m--a,,,,/ɹ̩.ʂə.bʱə.ˈʋik.ɹə.mə/,ऋषभ-विक्रम,0
430072,198593,ऋषभा,n,n-----f--ā,,,,/ɹ̩.ʂə.bʱɑː/,ऋषभा,0
430073,39033,ऋषभानन,n,n-----m--a,,,,/ɹ̩.ʂə.bʱɑː.nə.nə/,ऋषभानन,0
430076,39020,ऋषभी,n,n-----f--ī,,,,/ɹ̩.ʂə.bʱiː/,ऋषभी,0
430078,39035,ऋषद्गु,n,n-----m--u,,,,/ɹ̩.ˈʂəd̪.gu/,ऋषद्-गु,0
430079,,ऋषि,n,n-----m--i,,,,/ɹ̩.ʂi/,ऋ॔षि,0
430080,,ऋषिबन्धु,a,ap----a--u,,,,/ɹ̩.ʂi.bən.d̪ʰu/,ऋ॔षि-बन्धु,0
430081,39067,ऋषिब्राह्मण,n,n-----n--a,,,,/ɹ̩.ˈʂib.ɹɑːɦ.mə.ɳə/,ऋ॔षि-ब्राह्मण,0
430082,39051,ऋषिच्छन्दस्,n,n-----n-sa,,,,/ɹ̩.ˈʂit͡ɕ.t͡ɕʰən.d̪əs/,ऋ॔षि-च्छन्दस्,0
430083,,ऋषिचोदन,a,ap----a--a,,,,/ɹ̩.ʂi.t͡ɕoː.d̪ə.nə/,ऋ॔षि-चो॔दन,0
430084,39049,ऋषिचान्द्रायण,n,n-----n--a,,,,/ɹ̩.ʂi.t͡ɕɑːn.d̪ɹɑː.jə.ɳə/,ऋ॔षि-चान्द्रायण,0
430085,39056,ऋषिदेव,n,n-----m--a,,,,/ɹ̩.ʂi.d̪eː.ʋə/,ऋ॔षि-देव,0
430086,39057,ऋषिदेश,n,n-----m--a,,,,/ɹ̩.ʂi.d̪eː.ɕə/,ऋ॔षि-देश,0
430087,39058,ऋषिद्रोण,n,n-----m--a,,,,/ɹ̩.ˈʂid̪.ɹoː.ɳə/,ऋ॔षि-द्रोण,0
430088,,ऋषिद्विष्,a,ap----a--c,,,,/ɹ̩.ˈʂid̪.ʋiʂ/,ऋ॔षि-द्वि॔ष्,0
430089,,ऋषिगण,n,n-----m--a,,,,/ɹ̩.ʂi.gə.ɳə/,ऋ॔षि-गण,0
430090,39047,ऋषिगिरि,n,n-----m--i,,,,/ɹ̩.ʂi.gi.ɹi/,ऋ॔षि-गिरि,0
430091,,ऋषिगुप्त,a,ap----a--a,,,,/ɹ̩.ʂi.ˈgup.t̪ə/,ऋ॔षि-गुप्त,0
430092,39052,ऋषिजाङ्गलिकी,n,n-----f--ī,,,,/ɹ̩.ʂi.d͡ʑɑːŋ.gə.li.kiː/,ऋ॔षि-जाङ्गलिकी,0
430093,39087,ऋषिक,n,n-----m--a,,,,/ɹ̩.ʂi.kə/,ऋषिक,0
430095,39043,ऋषिकल्प,n,n-----m--a,,,,/ɹ̩.ʂi.ˈkəl.pə/,ऋ॔षि-कल्प,0
430096,39044,ऋषिकुल्या,n,n-----f--ā,,,,/ɹ̩.ʂi.ˈkul.jɑː/,ऋ॔षि-कुल्या,0
430098,39088,ऋषिका,n,n-----f--ā,,,,/ɹ̩.ʂi.kɑː/,ऋषिका,0
430099,39045,ऋषिकृत्,a,ap----a--c,,,,/ɹ̩.ʂi.kɹ̩t̪/,ऋ॔षि-कृत्,0
430100,,ऋषिलोक,n,n-----m--a,,,,/ɹ̩.ʂi.loː.kə/,ऋ॔षि-लोक,0
430101,39069,ऋषिमनस्,a,ap----a-sa,,,,/ɹ̩.ʂi.mə.nəs/,ऋ॔षि-मनस्,0
430102,39068,ऋषिमण्डल,n,n-----n--a,,,,/ɹ̩.ʂi.ˈməɳ.ɖə.lə/,ऋ॔षि-मण्डल,0
430103,39070,ऋषिमुख,n,n-----n--a,,,,/ɹ̩.ʂi.mu.kʰə/,ऋ॔षि-मुख,0
430104,39061,ऋषिपतन,n,n-----m--a,,,,/ɹ̩.ʂi.pə.t̪ə.nə/,ऋ॔षि-पतन,0
430105,39060,ऋषिपञ्चमी,n,n-----f--ī,,,,/ɹ̩.ʂi.pəɲ.t͡ɕə.miː/,ऋ॔षि-पञ्चमी,0
430106,39064,ऋषिप्रशिष्ट,a,ap----a--a,,,,/ɹ̩.ˈʂip.ɹə.ˈɕiʂ.ʈə/,ऋ॔षि-प्रशिष्ट,0
430107,39065,ऋषिप्रोक्ता,n,n-----f--ā,,,,/ɹ̩.ˈʂip.ɹoːk.t̪ɑː/,ऋ॔षि-प्रोक्ता,0
430108,39062,ऋषिपुत्र,n,n-----m--a,,,,/ɹ̩.ʂi.ˈput̪.ɹə/,ऋ॔षि-पुत्र,0
430109,39063,ऋषिपुत्रक,n,n-----m--a,,,,/ɹ̩.ʂi.ˈput̪.ɹə.kə/,ऋ॔षि-पुत्रक,0
430110,,ऋषिसत्तम,n,n-----m--a,,,,/ɹ̩.ʂi.ˈsət̪.t̪ə.mə/,ऋ॔षि-सत्तम,0
430111,39079,ऋषिसंहिता,n,n-----f--ā,,,,/ɹ̩.ʂi.ˈsə̃.ɦi.t̪ɑː/,ऋ॔षि-संहिता,0
430112,39082,ऋषिस्तोम,n,n-----m--a,,,,/ɹ̩.ˈʂis.t̪oːmə/,ऋ॔षि-स्तोम,0
430113,39083,ऋषिस्वर,a,ap----a--a,,,,/ɹ̩.ˈʂis.ʋə.ɹə/,ऋ॔षि-स्वर॔,0
430114,39084,ऋषिस्वाध्याय,n,n-----m--a,,,,/ɹ̩.ˈʂis.ʋɑːd̪ʰ.jɑː.jə/,ऋ॔षि-स्वाध्याय,0
430115,39081,ऋषिसाह्वय,n,n-----n--a,,,,/ɹ̩.ʂi.sɑːɦ.ʋə.jə/,ऋ॔षि-साह्वय,0
430116,39053,ऋषितर्पण,n,n-----n--a,,,,/ɹ̩.ʂi.ˈt̪əɹ.pə.ɳə/,ऋ॔षि-तर्पण,0
430117,,ऋषित्व,n,n-----n--a,,,,/ɹ̩.ˈʂit̪.ʋə/,ऋ॔षि-त्व,0
430118,39054,ऋषितीर्थ,n,n-----n--a,,,,/ɹ̩.ʂi.t̪iːɹ.t̪ʰə/,ऋ॔षि-तीर्थ,0
430119,,ऋषिवत्,r,rp--------,,,,/ɹ̩.ʂi.ʋət̪/,ऋ॔षि-व॔त्,0
430120,,ऋषिवाट,n,n-----m--a,,,,/ɹ̩.ʂi.ʋɑː.ʈə/,ऋषि-वाट,0
430121,39071,ऋषियज्ञ,n,n-----m--a,,,,/ɹ̩.ʂi.ˈjəd͡ʑ.ɲə/,ऋ॔षि-यज्ञ,0
430122,39075,ऋषिश्राद्ध,n,n-----n--a,,,,/ɹ̩ʂiɕɹɑːd̪d̪ʰə/,ऋ॔षि-श्राद्ध,0
430123,39074,ऋषिशृङ्ग,n,n-----m--a,,,,/ɹ̩.ʂi.ɕɹ̩ŋ.gə/,ऋ॔षि-शृङ्ग,0
430124,39076,ऋषिषह्,a,ap----a--c,,,,/ɹ̩.ʂi.ʂəɦ/,ऋ॔षि-षह्,0
430125,39077,ऋषिषाण,a,ap----a--a,,,,/ɹ̩.ʂi.ʂɑː.ɳə/,ऋ॔षि-षाण,0
430126,39078,ऋषिष्टुत,a,ap----a--a,,,,/ɹ̩.ˈʂiʂ.ʈu.t̪ə/,ऋ॔षि-ष्टुत,0
430127,39090,ऋषु,n,n-----m--u,,,,/ɹ̩.ʂu/,ऋषु॔,0
430128,39091,ऋष्व,a,ap----a--a,,ap----f--ā=>ा,,/ɹ̩ʂʋə/,ऋष्व॔,0
430129,39093,ऋष्वौजस्,a,ap----a-sa,,,,/əɹ̩ʂʋəौ.d͡ʑəs/,ऋष्वौ॔जस्,0
430130,39092,ऋष्ववीर,a,ap----a--a,,,,/ɹ̩ʂʋə.ʋiː.ɹə/,ऋष्व॔-वीर,0
430131,39004,ऋष्य,n,n-----m--a,,,,/ɹ̩ʂjə/,ऋष्य,0
430132,39005,ऋष्य,n,n-----n--a,,,,/ɹ̩ʂjə/,ऋष्य,0
430133,39089,ऋषीक,n,n-----m--a,,,,/ɹ̩.ʂiː.kə/,ऋषीक,0
430134,,ऋषीवह,a,ap----a--a,,,,/ɹ̩.ʂiː.ʋə.ɦə/,ऋषी-वह,0
430135,39085,ऋषीवत्,a,ap----a--c,,,,/ɹ̩.ʂiː.ʋət̪/,ऋषी-वत्,0
430136,,ऋषीवती,n,n-----f--ī,,,,/ɹ̩.ʂiː.ʋə.t̪iː/,ऋषी-वती,0
430137,39036,ऋष्ट,a,ap----a--a,,,,/ɹ̩ʂʈə/,ऋष्ट,0
430138,39037,ऋष्टि,n,n-----f--i,,,,/ɹ̩ʂʈi/,ऋष्टि॔,0
430139,39041,ऋष्टिक,n,n-----m--a,,,,/ɹ̩ʂʈi.kə/,ऋष्टिक,0
430140,39038,ऋष्टिमत्,a,ap----a--c,,,,/ɹ̩ʂʈi.mət̪/,ऋष्टि॔-म॔त्,0
430141,39039,ऋष्टिविद्युत्,a,ap----a--c,,,,/ɹ̩ʂʈi.ˈʋid̪.jut̪/,ऋष्टि॔-विद्युत्,0
430142,39040,ऋष्टिषेण,n,n-----m--a,,,,/ɹ̩ʂʈi.ʂeː.ɳə/,ऋष्टि॔-षेण,0
430143,,ॠ,n,n-----f--c,,,,/̩ː/,ॠ,0
430144,213151,ॠ,r,rp--------,,,,/̩ː/,ॠ,0
430145,,ॠ,v,v----a----,,,,/̩ː/,ॠ,0
