,भूमिपतित्व,n,n-----n--a,,,,/bʱuː.mi.pə.ˈt̪it̪.ʋə/,भूमि-पति-त्व,0
234725,148353,बुद्धनन्दि,n,n-----m--i,,,,/ˈbud̪.d̪ʰə.nən.d̪i/,बुद्ध-नन्दि,0
234726,,बुद्धनिर्माण,n,n-----m--a,,,,/ˈbud̪.d̪ʰə.ˈniɹ.mɑː.ɳə/,बुद्ध-निर्माण,0
234727,148355,बुद्धपक्ष,n,n-----m--a,,,,/ˈbud̪.d̪ʰə.ˈpək.ʂə/,बुद्ध-पक्ष,0
234728,148358,बुद्धपिण्डी,n,n-----f--ī,,,,/ˈbud̪.d̪ʰə.ˈpiɳ.ɖiː/,बुद्ध-पिण्डी,0
234729,148359,बुद्धपुराण,n,n-----n--a,,,,/ˈbud̪.d̪ʰə.pu.ɹɑː.ɳə/,बुद्ध-पुराण,0
234730,148356,बुद्धपाल,n,n-----m--a,,,,/ˈbud̪.d̪ʰə.pɑː.lə/,बुद्ध-पाल,0
234731,148357,बुद्धपालित,n,n-----m--a,,,,/ˈbud̪.d̪ʰə.pɑː.li.t̪ə/,बुद्ध-पालित,0
234732,149001,बुद्धरक्षित,n,n-----m--a,,,,/ˈbud̪.d̪ʰə.ˈɹək.ʂi.t̪ə/,बुद्ध-रक्षित,0
234733,149002,बुद्धरक्षिता,n,n-----f--ā,,,,/ˈbud̪.d̪ʰə.ˈɹək.ʂi.t̪ɑː/,बुद्ध-रक्षिता,0
234734,148366,बुद्धराज,n,n-----m--a,,,,/ˈbud̪.d̪ʰə.ɹɑː.d͡ʑə/,बुद्ध-राज,0
234735,148371,बुद्धसंगीति,n,n-----f--i,,,,/ˈbud̪.d̪ʰə.səŋ.giː.t̪i/,बुद्ध-संगीति,0
234736,148373,बुद्धसेन,n,n-----m--a,,,,/ˈbud̪.d̪ʰə.seː.nə/,बुद्ध-सेन,0
234737,148372,बुद्धसिंह,n,n-----m--a,,,,/ˈbud̪.d̪ʰə.ˈsĩ.ɦə/,बुद्ध-सि॔ंह,0
234738,148344,बुद्धत्व,n,n-----n--a,,,,/ˈbud̪.ˈd̪ʰət̪.ʋə/,बुद्ध-त्व,0
234739,148367,बुद्धवचन,n,n-----n--a,,,,/ˈbud̪.d̪ʰə.ʋə.t͡ɕə.nə/,बुद्ध-वचन,0
234740,148369,बुद्धवनगिरि,n,n-----m--i,,,,/ˈbud̪.d̪ʰə.ʋə.nə.gi.ɹi/,बुद्ध-वन-गिरि,0
234741,148370,बुद्धवपुर्धारिन्,a,ap----a--n,,,,/ˈbud̪.d̪ʰə.ʋə.ˈpuɹ.d̪ʰɑː.ɹin/,बुद्ध-वपुर्-धारिन्,0
234742,,बुद्धवत्,a,ap----a--c,,,,/ˈbud̪.d̪ʰə.ʋət̪/,बुद्ध-वत्,0
234743,,बुद्धविषय,n,n-----m--a,,,,/ˈbud̪.d̪ʰə.ʋi.ʂə.jə/,बुद्ध-विषय,0
234744,,बुद्धविषयावतार,n,n-----m--a,,,,/ˈbud̪.d̪ʰə.ʋi.ʂə.jɑː.ʋə.t̪ɑː.ɹə/,बुद्ध-विषयावतार,0
234745,148382,बुद्धि,n,n-----f--i,,,,/ˈbud̪.d̪ʰi/,बुद्धि,0
234746,148402,बुद्धिबल,n,n-----n--a,,,,/ˈbud̪.d̪ʰi.bə.lə/,बुद्धि-बल,0
234747,,बुद्धिभेद,n,n-----m--a,,,,/ˈbud̪.d̪ʰi.bʱeː.d̪ə/,बुद्धि-भेद,0
234748,148404,बुद्धिभ्रम,n,n-----m--a,,,,/ˈbud̪.ˈd̪ʰibʱ.ɹə.mə/,बुद्धि-भ्रम,0
234749,148403,बुद्धिभृत्,a,ap----a--c,,,,/ˈbud̪.d̪ʰi.bʱɹ̩t̪/,बुद्धि-भृत्,0
234750,148391,बुद्धिच्छाया,n,n-----f--ā,,,,/ˈbud̪.ˈd̪ʰit͡ɕ.t͡ɕʰɑː.jɑː/,बुद्धि-च्छाया,0
234751,148390,बुद्धिचिन्तक,a,ap----a--a,,,,/ˈbud̪.d̪ʰi.t͡ɕin.t̪ə.kə/,बुद्धि-चिन्तक,0
234752,148392,बुद्धिच्युत,a,ap----a--a,,,,/ˈbud̪.ˈd̪ʰit͡ɕ.ju.t̪ə/,बुद्धि-च्युत,0
234753,148396,बुद्धिदेवी,n,n-----f--ī,,,,/ˈbud̪.d̪ʰi.d̪eː.ʋiː/,बुद्धि-देवी,0
234754,148397,बुद्धिद्यूत,n,n-----n--a,,,,/ˈbud̪.ˈd̪ʰid̪.juː.t̪ə/,बुद्धि-द्यूत,0
234755,148388,बुद्धिगम्य,a,ap----a--a,,,,/ˈbud̪.d̪ʰi.gəm.jə/,बुद्धि-गम्य,0
234756,,बुद्धिग्राह्य,a,ap----a--a,,,,/ˈbud̪.ˈd̪ʰig.ɹɑːɦ.jə/,बुद्धि-ग्राह्य,0
234757,,बुद्धिहीन,a,ap----a--a,,,,/ˈbud̪.d̪ʰi.ɦiː.nə/,बुद्धि-हीन,0
234758,,बुद्धिहीनत्व,n,n-----n--a,,,,/ˈbud̪.d̪ʰi.ɦiː.ˈnət̪.ʋə/,बुद्धि-हीन-त्व,0
234759,,बुद्धिजीविन्,a,ap----a--n,,,,/ˈbud̪.d̪ʰi.d͡ʑiː.ʋin/,बुद्धि-जीविन्,0
234760,148383,बुद्धिकर,n,n-----m--a,,,,/ˈbud̪.d̪ʰi.kə.ɹə/,बुद्धि-कर,0
234761,148384,बुद्धिकामा,n,n-----f--ā,,,,/ˈbud̪.d̪ʰi.kɑː.mɑː/,बुद्धि-कामा,0
234762,148385,बुद्धिकारी,n,n-----f--ī,,,,/ˈbud̪.d̪ʰi.kɑː.ɹiː/,बुद्धि-कारी,0
234763,148386,बुद्धिकृत्,a,ap----a--c,,,,/ˈbud̪.d̪ʰi.kɹ̩t̪/,बुद्धि-कृत्,0
234764,,बुद्धिकृत,a,ap----a--a,,,,/ˈbud̪.d̪ʰi.kɹ̩.t̪ə/,बुद्धि-कृत,0
234765,,बुद्धिलक्षण,n,n-----n--a,,,,/ˈbud̪.d̪ʰi.ˈlək.ʂə.ɳə/,बुद्धि-लक्षण,0
234766,,बुद्धिलाघव,n,n-----n--a,,,,/ˈbud̪.d̪ʰi.lɑː.gʰə.ʋə/,बुद्धि-लाघव,0
234767,149008,बुद्धिमत्,a,ap----a--c,,,,/ˈbud̪.d̪ʰi.mət̪/,बुद्धि-मत्,0
234770,148405,बुद्धिमतिका,n,n-----f--ā,,,,/ˈbud̪.d̪ʰi.mə.t̪i.kɑː/,बुद्धि-मतिका,0
234771,173089,बुद्धिमत्तर,a,ap----a--a,,,,/ˈbud̪.d̪ʰi.ˈmət̪.t̪ə.ɹə/,बुद्धि-मत्-तर,0
234772,,बुद्धिमत्त्व,n,n-----n--a,,,,/ˈbud̪.d̪ʰi.ˈmət̪.t̪ʋə/,बुद्धि-मत्-त्व,0
234773,,बुद्धिमत्ता,n,n-----f--ā,,,,/ˈbud̪.d̪ʰi.ˈmət̪.t̪ɑː/,बुद्धि-मत्-ता,0
234774,,बुद्धिमय,a,ap----a--a,,ap----f--ī=>ी,,/ˈbud̪.d̪ʰi.mə.jə/,बुद्धि-मय,0
234775,,बुद्धिमोह,n,n-----m--a,,,,/ˈbud̪.d̪ʰi.moː.ɦə/,बुद्धि-मोह,0
234776,148400,बुद्धिप्रभ,n,n-----m--a,,,,/ˈbud̪.ˈd̪ʰip.ɹə.bʱə/,बुद्धि-प्रभ,0
234777,148398,बुद्धिप्रदान,n,n-----n--a,,,,/ˈbud̪.ˈd̪ʰip.ɹə.d̪ɑː.nə/,बुद्धि-प्रदान,0
234778,148399,बुद्धिप्रदीप,n,n-----m--a,,,,/ˈbud̪.ˈd̪ʰip.ɹə.d̪iː.pə/,बुद्धि-प्रदीप,0
234779,148401,बुद्धिप्रागल्भी,n,n-----f--ī,,,,/ˈbud̪.ˈd̪ʰip.ɹɑː.ˈgəl.bʱiː/,बुद्धि-प्रागल्भी,0
234780,149006,बुद्धिपुर,n,n-----n--a,,,,/ˈbud̪.d̪ʰi.pu.ɹə/,बुद्धि-पुर,0
234781,,बुद्धिपुरह्सर,a,ap----a--a,,,,/ˈbud̪.d̪ʰi.pu.ˈɹəh.sə.ɹə/,बुद्धि-पुरः-सर,0
234782,,बुद्धिपुरमाहात्म्य,n,n-----n--a,,,,/ˈbud̪.d̪ʰi.pu.ɹə.mɑː.ɦɑːt̪.mjə/,बुद्धि-पुर-माहात्म्य,0
234783,,बुद्धिपूर्व,a,ap----a--a,,ap----f--ā=>ा,,/ˈbud̪.d̪ʰi.puːɹ.ʋə/,बुद्धि-पूर्व,0
234784,,बुद्धिपूर्वक,a,ap----a--a,,,,/ˈbud̪.d̪ʰi.puːɹ.ʋə.kə/,बुद्धि-पूर्वक,0
234785,,बुद्धिपूर्वकम्,r,rp--------,,,,/ˈbud̪.d̪ʰi.puːɹ.ʋə.kəm/,बुद्धि-पूर्वकम्,0
234786,,बुद्धिपूर्वकत्व,n,n-----n--a,,,,/ˈbud̪.d̪ʰi.puːɹ.ʋə.ˈkət̪.ʋə/,बुद्धि-पूर्वक-त्व,0
234787,,बुद्धिपूर्वम्,r,rp--------,,,,/ˈbud̪.d̪ʰi.puːɹ.ʋəm/,बुद्धि-पूर्वम्,0
234788,148409,बुद्धिराज,n,n-----m--a,,,,/ˈbud̪.d̪ʰi.ɹɑː.d͡ʑə/,बुद्धि-राज,0
234789,148434,बुद्धिसहाय,n,n-----m--a,,,,/ˈbud̪.d̪ʰi.sə.ɦɑː.jə/,बुद्धि-सहाय,0
234790,,बुद्धिसम्पन्न,a,ap----a--a,,,,/ˈbud̪.d̪ʰi.səm.pən.nə/,बुद्धि-सम्पन्न,0
234791,148432,बुद्धिसंकीर्ण,n,n-----m--a,,,,/ˈbud̪.d̪ʰi.səŋ.kiːɹ.ɳə/,बुद्धि-संकीर्ण,0
234792,,बुद्धिस्कन्धमय,a,ap----a--a,,ap----f--ī=>ी,,/ˈbud̪.ˈd̪ʰis.kən.d̪ʰə.mə.jə/,बुद्धि-स्कन्ध-मय,0
234793,,बुद्धिस्थ,a,ap----a--a,,,,/ˈbud̪.ˈd̪ʰis.t̪ʰə/,बुद्धि-स्थ,0
234794,,बुद्धिस्थत्व,n,n-----n--a,,,,/ˈbud̪.ˈd̪ʰis.ˈt̪ʰət̪.ʋə/,बुद्धि-स्थ-त्व,0
234795,148435,बुद्धिसागर,n,n-----m--a,,,,/ˈbud̪.d̪ʰi.sɑː.gə.ɹə/,बुद्धि-सागर,0
234796,148395,बुद्धितस्,r,rp--------,,,,/ˈbud̪.d̪ʰi.t̪əs/,बुद्धि-तस्,0
234797,,बुद्धितत्त्व,n,n-----n--a,,,,/ˈbud̪.d̪ʰi.ˈt̪ət̪.t̪ʋə/,बुद्धि-तत्त्व,0
234798,148423,बुद्धिवैभव,n,n-----n--a,,,,/ˈbud̪.d̪ʰi.ʋɑːi.bʱə.ʋə/,बुद्धि-वैभव,0
234799,148412,बुद्धिवर,n,n-----m--a,,,,/ˈbud̪.d̪ʰi.ʋə.ɹə/,बुद्धि-वर,0
234800,,बुद्धिवर्जित,a,ap----a--a,,,,/ˈbud̪.d̪ʰi.ˈʋəɹ.d͡ʑi.t̪ə/,बुद्धि-वर्जित,0
234801,148415,बुद्धिविध्वंसक,a,ap----a--a,,,,/ˈbud̪.d̪ʰi.ˈʋid̪ʰ.ˈʋə̃.sə.kə/,बुद्धि-विध्वंसक,0
234802,148418,बुद्धिविलास,n,n-----m--a,,,,/ˈbud̪.d̪ʰi.ʋi.lɑː.sə/,बुद्धि-विलास,0
234803,148419,बुद्धिविलासिनी,n,n-----f--ī,,,,/ˈbud̪.d̪ʰi.ʋi.lɑː.si.niː/,बुद्धि-विलासिनी,0
234804,148416,बुद्धिविनाश,n,n-----m--a,,,,/ˈbud̪.d̪ʰi.ʋi.nɑː.ɕə/,बुद्धि-विनाश,0
234805,148417,बुद्धिविरोधिन्,n,n-----m--n,,,,/ˈbud̪.d̪ʰi.ʋi.ɹoː.d̪ʰin/,बुद्धि-विरोधिन्,0
234806,148422,बुद्धिविस्फुरण,n,n-----m--a,,,,/ˈbud̪.d̪ʰi.ˈʋis.pʰu.ɹə.ɳə/,बुद्धि-विस्फुरण,0
234807,,बुद्धिविवर्धन,a,ap----a--a,,,,/ˈbud̪.d̪ʰi.ʋi.ˈʋəɹ.d̪ʰə.nə/,बुद्धि-विवर्धन,0
234808,,बुद्धिविषय,n,n-----m--a,,,,/ˈbud̪.d̪ʰi.ʋi.ʂə.jə/,बुद्धि-विषय,0
234809,148414,बुद्धिवाद,n,n-----m--a,,,,/ˈbud̪.d̪ʰi.ʋɑː.d̪ə/,बुद्धि-वाद,0
234810,,बुद्धिवृद्धि,n,n-----f--i,,,,/ˈbud̪.d̪ʰi.ˈʋɹ̩d̪.d̪ʰi/,बुद्धि-वृद्धि,0
234811,,बुद्धिवृद्धि,n,n-----m--i,,,,/ˈbud̪.d̪ʰi.ˈʋɹ̩d̪.d̪ʰi/,बुद्धि-वृद्धि,0
234812,,बुद्धिवृद्धिकर,a,ap----a--a,,,,/ˈbud̪.d̪ʰi.ˈʋɹ̩d̪.d̪ʰi.kə.ɹə/,बुद्धि-वृद्धि-कर,0
234813,,बुद्धियोग,n,n-----m--a,,,,/ˈbud̪.d̪ʰi.joː.gə/,बुद्धि-योग,0
234814,,बुद्धियोगमय,a,ap----a--a,,ap----f--ī=>ी,,/ˈbud̪.d̪ʰi.joː.gə.mə.jə/,बुद्धि-योग-मय,0
234815,,बुद्धियुक्त,a,ap----a--a,,,,/ˈbud̪.d̪ʰi.ˈjuk.t̪ə/,बुद्धि-युक्त,0
234816,148424,बुद्धिशक्ति,n,n-----f--i,,,,/ˈbud̪.d̪ʰi.ˈɕək.t̪i/,बुद्धि-शक्ति,0
234817,148425,बुद्धिशरीर,n,n-----m--a,,,,/ˈbud̪.d̪ʰi.ɕə.ɹiː.ɹə/,बुद्धि-शरीर,0
234818,148426,बुद्धिशस्त्र,a,ap----a--a,,,,/ˈbud̪.d̪ʰi.ˈɕəs.t̪ɹə/,बुद्धि-शस्त्र,0
234819,,बुद्धिश्रेष्ठ,a,ap----a--a,,,,/bud̪d̪ʰiɕɹeːʂʈʰə/,बुद्धि-श्रेष्ठ,0
234820,148430,बुद्धिश्रीगर्भ,n,n-----m--a,,,,/bud̪d̪ʰiɕɹiːgəɹbʱə/,बुद्धि-श्री-गर्भ,0
234821,,बुद्धिशुद्ध,a,ap----a--a,,,,/ˈbud̪.d̪ʰi.ˈɕud̪.d̪ʰə/,बुद्धि-शुद्ध,0
234822,148429,बुद्धिशुद्धि,n,n-----f--i,,,,/ˈbud̪.d̪ʰi.ˈɕud̪.d̪ʰi/,बुद्धि-शुद्धि,0
234823,,बुद्धिशालिन्,a,ap----a--n,,,,/ˈbud̪.d̪ʰi.ɕɑː.lin/,बुद्धि-शालिन्,0
234824,148380,बुद्धोक्तसंसारामय,n,n-----m--a,,,,/ˈbud̪.d̪ʰoːk.t̪ə.ˈsə̃.sɑː.ɹɑː.mə.jə/,बुद्धोक्त-संसारामय,0
234825,,बुद्धोपासक,n,n-----m--a,,,n-----f--ā=बुद्धोपासकइका,/ˈbud̪.d̪ʰoː.pɑː.sə.kə/,बुद्धोपासक,0
234826,148438,बुद्ध्यधिक,a,ap----a--a,,,,/ˈbud̪.d̪ʰjə.d̪ʰi.kə/,बुद्ध्य्-अधिक,0
234827,148437,बुद्ध्यतीत,a,ap----a--a,,,,/ˈbud̪.d̪ʰjə.t̪iː.t̪ə/,बुद्ध्य्-अतीत,0
234828,,बुद्ध्यवज्ञान,n,n-----n--a,,,,/ˈbud̪.d̪ʰjə.ˈʋəd͡ʑ.ɲɑː.nə/,बुद्ध्य्-अवज्ञान,0
234829,148374,बुद्धागम,n,n-----m--a,,,,/ˈbud̪.d̪ʰɑː.gə.mə/,बुद्धागम,0
234830,148377,बुद्धालंकाराधिष्ठिता,n,n-----f--ā,,,,/ˈbud̪.d̪ʰɑː.ləŋ.kɑː.ɹɑː.ˈd̪ʰiʂ.ʈʰi.t̪ɑː/,बुद्धालंकाराधिष्ठिता,0
234831,,बुद्धान्त,n,n-----m--a,,,,/ˈbud̪.d̪ʰɑːn.t̪ə/,बुद्धान्त॔,0
234832,148375,बुद्धानुस्मृति,n,n-----f--i,,,,/ˈbud̪.d̪ʰɑː.ˈnus.mɹ̩.t̪i/,बुद्धानुस्मृति,0
234833,149004,बुद्धावतंसक,n,n-----m--a,,,"{'pos': 'n', 'person': '-', 'number': '-', 'tense': '-', 'mood': '-', 'voice': '-', 'gender': 'n', 'case': '-', 'group': '-', 'stem': 'a'}=बुद्धावतंसक",/ˈbud̪.d̪ʰɑː.ʋə.ˈt̪ə̃.sə.kə/,बुद्धावतंसक,0
234834,148378,बुद्धावतार,n,n-----m--a,,,,/ˈbud̪.d̪ʰɑː.ʋə.t̪ɑː.ɹə/,बुद्धावतार,0
234835,149014,बुद्धीन्द्रिय,n,n-----n--a,,,,/ˈbud̪.d̪ʰiːn.d̪ɹi.jə/,बुद्धीन्द्रिय,0
234846,,बुधचार,n,n-----m--a,,,,/bu.d̪ʰə.t͡ɕɑː.ɹə/,बुध-चार,0
234847,148445,बुधदर्शनचार,n,n-----m--a,,,,/bu.d̪ʰə.d̪ə.ɹɕə.nə.t͡ɕɑː.ɹə/,बुध-दर्शन-चार,0
234848,148447,बुधदेश,n,n-----m--a,,,,/bu.d̪ʰə.d̪eː.ɕə/,बुध-देश,0
234849,148446,बुधदिन,n,n-----n--a,,,,/bu.d̪ʰə.d̪i.nə/,बुध-दिन,0
234850,148442,बुधगुप्त,n,n-----m--a,,,,/bu.d̪ʰə.ˈgup.t̪ə/,बुध-गुप्त,0
234851,148443,बुधजन,n,n-----m--a,,,,/bu.d̪ʰə.d͡ʑə.nə/,बुध-जन,0
234852,148455,बुधक,n,n-----m--a,,,,/bu.d̪ʰə.kə/,बुधक,0
234853,148441,बुधकौशिक,n,n-----m--a,,,,/bu.d̪ʰə.kə.ौɕi.kə/,बुध-कौशिक,0
234854,,बुधमनोहर,n,n-----m--a,,,"{'pos': 'n', 'person': '-', 'number': '-', 'tense': '-', 'mood': '-', 'voice': '-', 'gender': 'n', 'case': '-', 'group': '-', 'stem': 'a'}=बुधमनोहर",/bu.d̪ʰə.mə.noː.ɦə.ɹə/,बुध-मनोहर,0
234855,148456,बुधन्वत्,a,ap----a--c,,,,/bu.d̪ʰən.ʋət̪/,बु॔धन्-वत्,0
234856,149018,बुधनाडि,n,n-----f--i,,,,/bu.d̪ʰə.nɑː.ɖi/,बुध-नाडि,0
234857,,बुधप्रकाश,n,n-----m--a,,,,/bu.ˈd̪ʰəp.ɹə.kɑː.ɕə/,बुध-प्रकाश,0
234858,,बुधपूजा,n,n-----f--ā,,,,/bu.d̪ʰə.puː.d͡ʑɑː/,बुध-पूजा,0
234859,148448,बुधरत्न,n,n-----n--a,,,,/bu.d̪ʰə.ˈɹət̪.nə/,बुध-रत्न,0
234860,,बुधरञ्जिणी,n,n-----f--ī,,,,/bu.d̪ʰə.ɹəɲ.d͡ʑi.ɳiː/,बुध-रञ्जिणी,0
234861,148454,बुधस्मृति,n,n-----f--i,,,,/bu.ˈd̪ʰəs.mɹ̩.t̪i/,बुध-स्मृति,0
234862,148452,बुधसुत,n,n-----m--a,,,,/bu.d̪ʰə.su.t̪ə/,बुध-सुत,0
234863,148451,बुधसानु,n,n-----m--u,,,,/bu.d̪ʰə.sɑː.nu/,बुध-सानु,0
234864,148453,बुधसूक्त,n,n-----n--a,,,,/bu.d̪ʰə.suːk.t̪ə/,बुध-सूक्त,0
234865,148444,बुधतात,n,n-----m--a,,,,/bu.d̪ʰə.t̪ɑː.t̪ə/,बुध-तात,0
234866,,बुधवार,n,n-----m--a,,,,/bu.d̪ʰə.ʋɑː.ɹə/,बुध-वार,0
234867,148450,बुधशान्ति,n,n-----f--i,,,,/bu.d̪ʰə.ɕɑːn.t̪i/,बुध-शान्ति,0
234868,,बुधे,r,rp--------,,,,/bu.d̪ʰeː/,बुधे,0
234869,148459,बुधेय,n,n-----m--a,,,,/bu.d̪ʰeː.jə/,बुधेय,0
234870,148458,बुधिल,a,ap----a--a,,,,/bu.d̪ʰi.lə/,बुधिल,0
234871,148457,बुधित,a,ap----a--a,,,,/bu.d̪ʰi.t̪ə/,बुधित,0
234872,149061,बुध्न,n,n-----m--a,,,"{'pos': 'n', 'person': '-', 'number': '-', 'tense': '-', 'mood': '-', 'voice': '-', 'gender': 'n', 'case': '-', 'group': '-', 'stem': 'a'}=बुध्न",/ˈbud̪ʰ.nə/,बुध्न॔,0
234873,148516,बुध्नरोग,n,n-----m--a,,,,/ˈbud̪ʰ.nə.ɹoː.gə/,बुध्न॔-रोग,0
234874,148517,बुध्नवत्,a,ap----a--c,,,,/ˈbud̪ʰ.nə.ʋət̪/,बुध्न॔-वत्,0
234875,148518,बुध्निय,a,ap----a--a,,,,/ˈbud̪ʰ.ni.jə/,बुध्नि॔य,0
234876,148519,बुध्न्य,a,ap----a--a,,,,/ˈbud̪ʰ.njə/,बुध्न्य॔,0
234877,148460,बुध्य,a,ap----a--a,,,,/ˈbud̪ʰ.jə/,बुध्य,0
234878,149017,बुधा,n,n-----f--ā,,,,/bu.d̪ʰɑː/,बुधा,0
234879,149020,बुधान,a,ap----a--a,,,,/bu.d̪ʰɑː.nə/,बुधान॔,0
234880,149021,बुधान,n,n-----m--a,,,,/bu.d̪ʰɑː.nə/,बुधान॔,0
234881,149019,बुधाष्टमी,n,n-----f--ī,,,,/bu.d̪ʰɑːʂ.ʈə.miː/,बुधाष्टमी,0
234882,,बुधाष्टमीव्रत,n,n-----n--a,,,,/bu.d̪ʰɑːʂ.ʈə.miːʋ.ɹə.t̪ə/,बुधाष्टमी-व्रत,0
234883,,बुधाष्टमीव्रतकालनिर्णय,n,n-----m--a,,,,/bu.d̪ʰɑːʂ.ʈə.miːʋ.ɹə.t̪ə.kɑː.lə.ˈniɹ.ɳə.jə/,बुधाष्टमी-व्रत-काल-निर्णय,0
234884,148325,बुक्,r,rp--------,,,,/buk/,बुक्,0
234885,148327,बुक,n,n-----m--a,,,,/bu.kə/,बुक,0
234892,,बुक्क,n,n-----n--a,,,n-----f--ā=बुक्कआ n-----f--ī=बुक्कई,/ˈbuk.kə/,बुक्क,0
234893,148330,बुक्कन्,n,n-----m--n,,,,/ˈbuk.kən/,बुक्कन्,0
234894,148331,बुक्कन,n,n-----n--a,,,,/ˈbuk.kə.nə/,बुक्कन,0
234895,148989,बुक्कस,n,n-----m--a,,,,/ˈbuk.kə.sə/,बुक्कस,0
234896,148990,बुक्कसी,n,n-----f--ī,,,,/ˈbuk.kə.siː/,बुक्कसी,0
234898,148329,बुक्काग्रमांस,n,n-----n--a,,,,/ˈbuk.kɑːg.ɹə.mɑː̃.sə/,बुक्काग्रमांस,0
234899,148326,बुक्कार,n,n-----m--a,,,,/ˈbuk.kɑː.ɹə/,बुक्-कार,0
234900,,बुल्,v,v----a--0-,,,,/bul/,बुल्,0
234901,148535,बुल्ब,a,ap----a--a,,,,/ˈbul.bə/,बुल्ब॔,0
234902,,बुलि,n,n-----f--i,,,,/bu.li/,बुलि,0
234903,,बुलिल,n,n-----m--a,,,,/bu.li.lə/,बुलिल॔,0
234904,148536,बुल्ल,n,n-----m--a,,,,/ˈbul.lə/,बुल्ल,0
234905,,बुल्य,a,ap----a--a,,,,/ˈbul.jə/,बुल्य,0
234906,,बुम्भिका,n,n-----f--ā,,,,/bum.bʱi.kɑː/,बुम्भिका,0
234907,148529,बुम्भी,n,n-----f--ī,,,,/bum.bʱiː/,बुम्भी,0
234908,,बुन्द्,v,v----a--1- v----d--1-,,,,/bund̪/,बुन्द्,0
