4,आततीकरण,n,n-----n--a,,,,/ɑː.t̪ə.t̪iː.kə.ɹə.ɳə/,आतती-करण,0
417546,115003,शकलित,a,ap----a--a,,,,/ɕə.kə.li.t̪ə/,शकलित,0
417547,114943,शकलोट,n,n-----m--a,,,,/ɕə.kə.loː.ʈə/,श॔क-लोट,0
417548,115008,शकल्येषिन्,a,ap----a--n,,,,/ɕə.ˈkəl.jeː.ʂin/,शकल्ऽयेषिन्,0
417549,,शकलाकृ,v,v----a--8-,,,,/ɕə.kə.lɑː.kɹ̩/,शकला-कृ,0
417550,,शकलाङ्गुष्ठक,a,ap----a--a,,,,/ɕə.kə.lɑːŋ.ˈguʂ.ʈʰə.kə/,शकलाङ्गुष्ठक,0
417551,177075,शकलीभू,v,v----a--1-,,,,/ɕə.kə.liː.bʱuː/,शकली-भू,0
417552,,शकलीभूत,a,ap----a--a,,,,/ɕə.kə.liː.bʱuː.t̪ə/,शकली-भूत,0
417553,115005,शकलीकरण,n,n-----n--a,,,,/ɕə.kə.liː.kə.ɹə.ɳə/,शकली-करण,0
417554,174308,शकलीकृ,v,v----a--8-,,,,/ɕə.kə.liː.kɹ̩/,शकली-कृ,0
417555,,शकलीकृत,a,ap----a--a,,,,/ɕə.kə.liː.kɹ̩.t̪ə/,शकली-कृत,0
417556,116355,शकलीकृति,n,n-----f--i,,,,/ɕə.kə.liː.kɹ̩.t̪i/,शकली-कृति,0
417557,,शकम्,r,rp--------,,,,/ɕə.kəm/,शकम्,0
417558,114941,शकमय,a,ap----a--a,,ap----f--ī=>ी,,/ɕə.kə.mə.jə/,श॔क-म॔य,0
417559,114942,शकम्भर,a,ap----a--a,,,,/ɕə.kəm.bʱə.ɹə/,श॔क-म्-भर॔,0
417560,114945,शकन्धु,n,n-----n--u,,,,/ɕə.kən.d̪ʰu/,शकन्धु,0
417561,114953,शकनृपतिसंवत्सर,n,n-----m--a,,,,/ɕə.kə.nɹ̩.pə.t̪i.ˈsə̃.ˈʋət̪.sə.ɹə/,शक-नृपति-संवत्सर,0
417562,114954,शकनृपाल,n,n-----m--a,,,,/ɕə.kə.nɹ̩.pɑː.lə/,शक-नृपाल,0
417563,114938,शकपिण्ड,n,n-----m--a,,,,/ɕə.kə.ˈpiɳ.ɖə/,श॔क-पिण्ड,0
417564,114955,शकपुरुषविवरण,n,n-----n--a,,,,/ɕə.kə.pu.ɹu.ʂə.ʋi.ʋə.ɹə.ɳə/,शक-पुरुष-विवरण,0
417565,,शकपूत,a,ap----a--a,,,,/ɕə.kə.puː.t̪ə/,श॔क-पूत,0
417566,114939,शकपूण,n,n-----m--a,,,,/ɕə.kə.puː.ɳə/,श॔क-पूण,0
417567,114961,शकस्थान,n,n-----n--a,,,,/ɕə.ˈkəs.t̪ʰɑː.nə/,शक-स्थान,0
417568,114986,शकतासुरभञ्जन,n,n-----m--a,,,,/ɕə.kə.t̪ɑː.su.ɹə.bʱəɲ.d͡ʑə.nə/,शकतासुर-भञ्जन,0
417569,115009,शकव,n,n-----m--a,,,,/ɕə.kə.ʋə/,शकव,0
417570,114959,शकवर्मन्,n,n-----m--n,,,,/ɕə.kə.ˈʋəɹ.mən/,शक-वर्मन्,0
417571,114958,शकवर्ण,n,n-----m--a,,,,/ɕə.kə.ˈʋəɹ.ɳə/,शक-वर्ण,0
417572,116344,शकवर्ष,n,n-----m--a,,,"{'pos': 'n', 'person': '-', 'number': '-', 'tense': '-', 'mood': '-', 'voice': '-', 'gender': 'n', 'case': '-', 'group': '-', 'stem': 'a'}=शकवर्ष",/ɕə.kə.ˈʋəɹ.ʂə/,शक-वर्ष,0
417573,114957,शकवत्सर,n,n-----m--a,,,,/ɕə.kə.ˈʋət̪.sə.ɹə/,शक-वत्सर,0
417574,114960,शकवृद्धि,n,n-----m--i,,,,/ɕə.kə.ˈʋɹ̩d̪.d̪ʰi/,शक-वृद्धि,0
417575,,शकशकाय,v,v----a----,,,,/ɕə.kə.ɕə.kɑː.jə/,शकशकाय,0
417576,114937,शकंधि,n,n-----m--i,,,,/ɕə.kən.d̪ʰi/,श॔क-ं-धि,0
417578,116348,शकट,n,n-----m--a,,,"{'pos': 'n', 'person': '-', 'number': '-', 'tense': '-', 'mood': '-', 'voice': '-', 'gender': 'n', 'case': '-', 'group': '-', 'stem': 'a'}=शकट",/ɕə.kə.ʈə/,शकट,0
417586,114974,शकटभेद,n,n-----m--a,,,,/ɕə.kə.ʈə.bʱeː.d̪ə/,शकट-भेद,0
417587,114973,शकटभिद्,n,n-----m--c,,,,/ɕə.kə.ʈə.bʱid̪/,शकट-भिद्,0
417588,114971,शकटदास,n,n-----m--a,,,,/ɕə.kə.ʈə.d̪ɑː.sə/,शकट-दास,0
417589,,शकटहन्,n,n-----m--n,,,,/ɕə.kə.ʈə.ɦən/,शकट-हन्,0
417590,114975,शकटमन्त्र,n,n-----m--a,,,,/ɕə.kə.ʈə.mən.t̪ɹə/,शकट-मन्त्र,0
417591,114972,शकटनीड,n,n-----n--a,,,,/ɕə.kə.ʈə.niː.ɖə/,शकट-नीड,0
417754,,शक्तिगण,n,n-----m--a,,,,/ˈɕək.t̪i.gə.ɳə/,श॔क्ति-गण,0
417592,114979,शकटसार्थ,n,n-----m--a,,,,/ɕə.kə.ʈə.sɑːɹ.t̪ʰə/,शकट-सार्थ,0
417593,114976,शकटविल,n,n-----m--a,,,,/ɕə.kə.ʈə.ʋi.lə/,शकट-विल,0
417594,114978,शकटव्रत,n,n-----n--a,,,,/ɕə.kə.ˈʈəʋ.ɹə.t̪ə/,शकट-व्रत,0
417595,,शकटव्यूह,n,n-----m--a,,,,/ɕə.kə.ˈʈəʋ.juː.ɦə/,शकट-व्यूह,0
417596,,शकटि,n,n-----f--i,,,,/ɕə.kə.ʈi/,शकटि,0
417597,,शकटिक,a,ap----a--a,,,,/ɕə.kə.ʈi.kə/,शकटिक,0
417598,114994,शकटिका,n,n-----f--ā,,,,/ɕə.kə.ʈi.kɑː/,शकटिका,0
417599,116349,शकटिन्,a,ap----a--n,,,,/ɕə.kə.ʈin/,शकटिन्,0
417600,116350,शकटिन्,n,n-----m--n,,,,/ɕə.kə.ʈin/,शकटिन्,0
417601,,शकटोच्चाटन,n,n-----n--a,,,,/ɕə.kə.ʈoːt͡ɕ.t͡ɕɑː.ʈə.nə/,शकटोच्चाटन,0
417602,114998,शकट्या,n,n-----f--ā,,,,/ɕə.ˈkəʈ.jɑː/,शकट्या,0
417603,114987,शकटाह्वा,n,n-----f--ā,,,,/ɕə.kə.ʈɑːɦ.ʋɑː/,शकटाह्वा,0
417604,114981,शकटाक्ष,n,n-----m--a,,,,/ɕə.kə.ʈɑːk.ʂə/,शकटाक्ष,0
417605,114991,शकटाल,n,n-----m--a,,,,/ɕə.kə.ʈɑː.lə/,शकटाल,0
417606,,शकटापण,n,n-----m--a,,,,/ɕə.kə.ʈɑː.pə.ɳə/,शकटापण,0
417607,114989,शकटार,n,n-----m--a,,,,/ɕə.kə.ʈɑː.ɹə/,शकटार,0
417608,,शकटारि,n,n-----m--i,,,,/ɕə.kə.ʈɑː.ɹi/,शकटारि,0
417609,114990,शकटारोपाख्यान,n,n-----n--a,,,,/ɕə.kə.ʈɑː.ɹoː.pɑːkʰ.jɑː.nə/,शकटारोपाख्यान,0
417610,114985,शकटाविल,n,n-----m--a,,,,/ɕə.kə.ʈɑː.ʋi.lə/,शकटाविल,0
417612,114982,शकटाङ्गज,n,n-----m--a,,,,/ɕə.kə.ʈɑːŋ.gə.d͡ʑə/,शकटाङ्गज,0
417613,114995,शकटी,n,n-----f--ī,,,,/ɕə.kə.ʈiː/,शकटी॔,0
417614,114995,शकटी,n,n-----f--ī,,,,/ɕə.kə.ʈiː/,शकटी,0
417615,116351,शकटीमुख,a,ap----a--a,,ap----f--ī=>ी,,/ɕə.kə.ʈiː.mu.kʰə/,शकटी॔-मुख,0
417616,114997,शकटीयशबर,n,n-----m--a,,,,/ɕə.kə.ʈiː.jə.ɕə.bə.ɹə/,शकटीय-शबर,0
417617,114996,शकटीशकट,a,ap----a--a,,,,/ɕə.kə.ʈiː.ɕə.kə.ʈə/,शकटी॔-शकट,0
417618,,शकेन्द्रकाल,n,n-----m--a,,,,/ɕə.keːn.d̪ɹə.kɑː.lə/,शकेन्द्र-काल,0
417619,114780,शकित,a,ap----a--a,,,,/ɕə.ki.t̪ə/,शकित,0
417620,115055,शक्करि,n,n-----m--i,,,,/ˈɕək.kə.ɹi/,शक्करि,0
417621,,शक्ल,n,n-----m--a,,,,/ˈɕək.lə/,शक्ल,0
417622,114932,शक्ल,a,ap----a--a,,,,/ˈɕək.lə/,शक्ल,0
417623,115056,शक्लीकरण,n,n-----n--a,,,,/ˈɕək.liː.kə.ɹə.ɳə/,शक्ली-करण,0
417624,116324,शक्मन्,n,n-----m--n,,,,/ˈɕək.mən/,श॔क्मन्,0
417625,116323,शक्मन्,n,n-----n--n,,,,/ˈɕək.mən/,श॔क्मन्,0
417626,114847,शक्न,a,ap----a--a,,,,/ˈɕək.nə/,शक्न,0
417627,114848,शक्नु,a,ap----a--u,,,,/ˈɕək.nu/,शक्नु,0
417631,116329,शक्र,n,n-----m--a,,,,/ˈɕək.ɹə/,शक्र॔,0
417633,116328,शक्र,a,ap----a--a,,ap----f--ā=>ा,,/ˈɕək.ɹə/,शक्र॔,0
417634,116332,शक्रभक्ष,n,n-----m--a,,,"{'pos': 'n', 'person': '-', 'number': '-', 'tense': '-', 'mood': '-', 'voice': '-', 'gender': 'n', 'case': '-', 'group': '-', 'stem': 'a'}=शक्रभक्ष",/ˈɕək.ɹə.ˈbʱək.ʂə/,शक्र॔-भक्ष,0
417635,,शक्रभक्षभक्षक,n,n-----m--a,,,,/ˈɕək.ɹə.ˈbʱək.ʂə.ˈbʱək.ʂə.kə/,शक्र॔-भक्ष-भक्षक,0
417636,,शक्रभक्षमख,n,n-----m--a,,,,/ˈɕək.ɹə.ˈbʱək.ʂə.mə.kʰə/,शक्र॔-भक्ष-मख,0
418256,115805,शम्या,n,n-----f--ā,,,,/ɕəm.jɑː/,शम्या,0
417637,,शक्रभक्षमखोत्सव,n,n-----m--a,,,,/ˈɕək.ɹə.ˈbʱək.ʂə.mə.kʰoːt̪.sə.ʋə/,शक्र॔-भक्ष-मखोत्सव,0
417638,114890,शक्रभवन,n,n-----n--a,,,,/ˈɕək.ɹə.bʱə.ʋə.nə/,शक्र॔-भवन,0
417639,,शक्रभिद्,n,n-----m--c,,,,/ˈɕək.ɹə.bʱid̪/,शक्र॔-भिद्,0
417640,,शक्रभुवन,n,n-----n--a,,,,/ˈɕək.ɹə.bʱu.ʋə.nə/,शक्र॔-भुवन,0
417641,114893,शक्रभूभवा,n,n-----f--ā,,,,/ˈɕək.ɹə.bʱuː.bʱə.ʋɑː/,शक्र॔-भूभवा,0
417642,,शक्रभूरुह,n,n-----m--a,,,,/ˈɕək.ɹə.bʱuː.ɹu.ɦə/,शक्र॔-भूरुह,0
417643,,शक्रबाणासन,n,n-----n--a,,,,/ˈɕək.ɹə.bɑː.ɳɑː.sə.nə/,शक्र॔-बाणासन,0
417644,114889,शक्रबीज,n,n-----n--a,,,,/ˈɕək.ɹə.biː.d͡ʑə/,शक्र॔-बीज,0
417645,,शक्रचाप,n,n-----n--a,,,,/ˈɕək.ɹə.t͡ɕɑː.pə/,शक्र॔-चाप,0
417646,168604,शक्रचापसमुद्भवा,n,n-----f--ā,,,,/ˈɕək.ɹə.t͡ɕɑː.pə.sə.ˈmud̪.bʱə.ʋɑː/,शक्र॔-चाप-समुद्भवा,0
417648,114875,शक्रदैवत,n,n-----n--a,,,,/ˈɕək.ɹə.d̪ɑːi.ʋə.t̪ə/,शक्र॔-दैवत,0
417649,114871,शक्रदन्तिन्,n,n-----m--n,,,,/ˈɕək.ɹə.d̪ən.t̪in/,शक्र॔-दन्तिन्,0
417650,114873,शक्रदेव,n,n-----m--a,,,,/ˈɕək.ɹə.d̪eː.ʋə/,शक्र॔-देव,0
417651,114874,शक्रदेवता,n,n-----f--ā,,,,/ˈɕək.ɹə.d̪eː.ʋə.t̪ɑː/,शक्र॔-देवता,0
417652,114877,शक्रधनुस्,n,n-----n-su,,,,/ˈɕək.ɹə.d̪ʰə.nus/,शक्र॔-धनुस्,0
417653,,शक्रध्वज,n,n-----m--a,,,,/ˈɕək.ˈɹəd̪ʰ.ʋə.d͡ʑə/,शक्र॔-ध्वज,0
417654,,शक्रध्वजतरु,n,n-----m--u,,,,/ˈɕək.ˈɹəd̪ʰ.ʋə.d͡ʑə.t̪ə.ɹu/,शक्र॔-ध्वज-तरु,0
417655,,शक्रध्वजोत्सव,n,n-----m--a,,,,/ˈɕək.ˈɹəd̪ʰ.ʋə.d͡ʑoːt̪.sə.ʋə/,शक्र॔-ध्वजोत्सव,0
417656,114872,शक्रदिश्,n,n-----f--c,,,,/ˈɕək.ɹə.d̪iɕ/,शक्र॔-दिश्,0
417657,114876,शक्रद्रुम,n,n-----m--a,,,,/ˈɕək.ˈɹəd̪.ɹu.mə/,शक्र॔-द्रुम,0
417658,114860,शक्रगोप,n,n-----m--a,,,,/ˈɕək.ɹə.goː.pə/,शक्र॔-गोप,0
417659,114861,शक्रगोपक,n,n-----m--a,,,,/ˈɕək.ɹə.goː.pə.kə/,शक्र॔-गोपक,0
417660,114862,शक्रज,n,n-----m--a,,,,/ˈɕək.ɹə.d͡ʑə/,शक्र॔-ज,0
417661,114863,शक्रजनित्री,n,n-----f--ī,,,,/ˈɕək.ɹə.d͡ʑə.ˈnit̪.ɹiː/,शक्र॔-जनित्री,0
417662,114867,शक्रजित्,n,n-----m--c,,,,/ˈɕək.ɹə.d͡ʑit̪/,शक्र॔-जित्,0
417663,114866,शक्रजाल,n,n-----n--a,,,,/ˈɕək.ɹə.d͡ʑɑː.lə/,शक्र॔-जाल,0
417664,114865,शक्रजानु,n,n-----m--u,,,,/ˈɕək.ɹə.d͡ʑɑː.nu/,शक्र॔-जानु,0
417665,,शक्रजात,n,n-----m--a,,,,/ˈɕək.ɹə.d͡ʑɑː.t̪ə/,शक्र॔-जात,0
417666,114855,शक्रकष्ठा,n,n-----f--ā,,,,/ˈɕək.ɹə.ˈkəʂ.ʈʰɑː/,शक्र॔-क॔ष्ठा,0
417667,114858,शक्रकेतु,n,n-----m--u,,,,/ˈɕək.ɹə.keː.t̪u/,शक्र॔-केतु,0
417668,,शक्रक्रीडाचल,n,n-----m--a,,,,/ˈɕək.ˈɹək.ɹiː.ɖɑː.t͡ɕə.lə/,शक्र॔-क्रीडाचल,0
417669,114856,शक्रकुमारिका,n,n-----f--ā,,,,/ˈɕək.ɹə.ku.mɑː.ɹi.kɑː/,शक्र॔-कुमारिका,0
417670,114857,शक्रकुमारी,n,n-----f--ī,,,,/ˈɕək.ɹə.ku.mɑː.ɹiː/,शक्र॔-कुमारी,0
417671,114854,शक्रकार्मुक,n,n-----n--a,,,,/ˈɕək.ɹə.kɑːɹ.mu.kə/,शक्र॔-कार्मुक,0
417672,,शक्रलोक,n,n-----m--a,,,,/ˈɕək.ɹə.loː.kə/,शक्र॔-लोक,0
417673,,शक्रलोकभाज्,a,ap----a--c,,,,/ˈɕək.ɹə.loː.kə.bʱɑːd͡ʑ/,शक्र॔-लोक-भाज्,0
417674,114895,शक्रमातृ,n,n-----f--r,,,,/ˈɕək.ɹə.mɑː.t̪ɹ̩/,शक्र॔-मातृ,0
417675,,शक्रमातृका,n,n-----f--ā,,,,/ˈɕək.ɹə.mɑː.t̪ɹ̩.kɑː/,शक्र॔-मातृका,0
417676,114897,शक्रमूर्धन्,n,n-----m--n,,,,/ˈɕək.ɹə.muːɹ.d̪ʰən/,शक्र॔-मूर्धन्,0
417677,114878,शक्रनन्दन,n,n-----m--a,,,,/ˈɕək.ɹə.nən.d̪ə.nə/,शक्र॔-नन्दन,0
417678,114879,शक्रपर्याय,n,n-----m--a,,,,/ˈɕək.ɹə.ˈpəɹ.jɑː.jə/,शक्र॔-पर्याय,0
417679,114887,शक्रप्रस्थ,n,n-----n--a,,,,/ˈɕək.ˈɹəp.ˈɹəs.t̪ʰə/,शक्र॔-प्रस्थ,0
417680,,शक्रपुर,n,n-----n--a,,,,/ˈɕək.ɹə.pu.ɹə/,शक्र॔-पुर,0
417681,114884,शक्रपुरी,n,n-----f--ī,,,,/ˈɕək.ɹə.pu.ɹiː/,शक्र॔-पुरी,0
417682,114885,शक्रपुष्पिका,n,n-----f--ā,,,,/ˈɕək.ɹə.ˈpuʂ.pi.kɑː/,शक्र॔-पुष्पिका,0
417683,114886,शक्रपुष्पी,n,n-----f--ī,,,,/ˈɕək.ɹə.ˈpuʂ.piː/,शक्र॔-पुष्पी,0
417684,114881,शक्रपाद,n,n-----m--a,,,,/ˈɕək.ɹə.pɑː.d̪ə/,शक्र॔-पाद,0
417685,114882,शक्रपादप,n,n-----m--a,,,,/ˈɕək.ɹə.pɑː.d̪ə.pə/,शक्र॔-पादप,0
417686,114880,शक्रपात,n,n-----m--a,,,,/ˈɕək.ɹə.pɑː.t̪ə/,शक्र॔-पात,0
417687,,शक्ररूप,a,ap----a--a,,,,/ˈɕək.ɹə.ɹuː.pə/,शक्र॔-रूप,0
417688,114908,शक्रसदस्,n,n-----n-sa,,,,/ˈɕək.ɹə.sə.d̪əs/,शक्र॔-सदस्,0
417689,114913,शक्रस्तुति,n,n-----f--i,,,,/ˈɕək.ˈɹəs.t̪u.t̪i/,शक्र॔-स्तुति,0
417690,114911,शक्रसुधा,n,n-----f--ā,,,,/ˈɕək.ɹə.su.d̪ʰɑː/,शक्र॔-सुधा,0
417691,114910,शक्रसुत,n,n-----m--a,,,,/ˈɕək.ɹə.su.t̪ə/,शक्र॔-सुत,0
417692,,शक्रसारथि,n,n-----m--i,,,,/ˈɕək.ɹə.sɑː.ɹə.t̪ʰi/,शक्र॔-सारथि,0
417693,114912,शक्रसृष्टा,n,n-----f--ā,,,,/ˈɕək.ɹə.ˈsɹ̩ʂ.ʈɑː/,शक्र॔-सृष्टा,0
417694,114868,शक्रतरु,n,n-----m--u,,,,/ˈɕək.ɹə.t̪ə.ɹu/,शक्र॔-तरु,0
417695,,शक्रतेजस्,a,ap----a-sa,,,,/ˈɕək.ɹə.t̪eː.d͡ʑəs/,शक्र॔-तेजस्,0
417696,,शक्रत्व,n,n-----n--a,,,,/ˈɕək.ˈɹət̪.ʋə/,शक्र॔-त्व,0
417697,114901,शक्रवल्ली,n,n-----f--ī,,,,/ˈɕək.ɹə.ˈʋəl.liː/,शक्र॔-वल्ली,0
417698,114903,शक्रवाहन,n,n-----m--a,,,,/ˈɕək.ɹə.ʋɑː.ɦə.nə/,शक्र॔-वाहन,0
417699,114902,शक्रवापिन्,n,n-----m--n,,,,/ˈɕək.ɹə.ʋɑː.pin/,शक्र॔-वापिन्,0
417700,114904,शक्रवृक्ष,n,n-----m--a,,,,/ˈɕək.ɹə.ˈʋɹ̩k.ʂə/,शक्र॔-वृक्ष,0
417701,,शक्रयव,n,n-----m--a,,,,/ˈɕək.ɹə.jə.ʋə/,शक्र॔-यव,0
417702,114899,शक्रयशोविध्वंसन,n,n-----n--a,,,,/ˈɕək.ɹə.jə.ɕoː.ˈʋid̪ʰ.ˈʋə̃.sə.nə/,शक्र॔-यशो-विध्वंसन,0
417703,,शक्रशरासन,n,n-----n--a,,,,/ˈɕək.ɹə.ɕə.ɹɑː.sə.nə/,शक्र॔-शरासन,0
417705,,शक्रशिरस्,n,n-----n-sa,,,,/ˈɕək.ɹə.ɕi.ɹəs/,शक्र॔-शिरस्,0
417706,,शक्रशाखिन्,n,n-----m--n,,,,/ˈɕək.ɹə.ɕɑː.kʰin/,शक्र॔-शाखिन्,0
417707,114906,शक्रशाला,n,n-----f--ā,,,,/ˈɕək.ɹə.ɕɑː.lɑː/,शक्र॔-शाला,0
417708,114926,शक्रेश्वरतीर्थ,n,n-----n--a,,,,/ɕəkɹeːɕʋəɹət̪iːɹt̪ʰə/,शक्रेश्वर-तीर्थ,0
417709,114930,शक्रि,n,n-----m--i,,,,/ˈɕək.ɹi/,शक्रि,0
417710,,शक्रोत्सव,n,n-----m--a,,,,/ˈɕək.ɹoːt̪.sə.ʋə/,शक्रोत्सव,0
417711,114927,शक्रोत्थान,n,n-----n--a,,,,/ˈɕək.ɹoːt̪.t̪ʰɑː.nə/,शक्रोत्थान,0
417712,,शक्रोत्थानोत्सव,n,n-----m--a,,,,/ˈɕək.ɹoːt̪.t̪ʰɑː.noːt̪.sə.ʋə/,शक्रोत्थानोत्सव,0
417713,114931,शक्रु,n,n-----m--u,,,,/ˈɕək.ɹu/,शक्रु,0
417714,114920,शक्राभिलग्नरत्न,n,n-----n--a,,,,/ˈɕək.ɹɑː.bʱi.ˈləg.nə.ˈɹət̪.nə/,शक्राभिलग्न-रत्न,0
417715,114917,शक्रादन,n,n-----n--a,,,,/ˈɕək.ɹɑː.d̪ə.nə/,शक्रादन,0
417716,114918,शक्रादित्य,n,n-----m--a,,,,/ˈɕək.ɹɑː.ˈd̪it̪.jə/,शक्रादित्य,0
417717,,शक्राग्नि,n,n-----m--i,,,,/ˈɕək.ɹɑːg.ni/,शक्राग्नि,0
417718,,शक्राह्व,n,n-----m--a,,,,/ˈɕək.ɹɑːɦ.ʋə/,शक्राह्व,0
417719,114914,शक्राख्य,n,n-----m--a,,,,/ˈɕək.ɹɑːkʰ.jə/,शक्राख्य,0
417720,114919,शक्रानलाख्य,a,ap----a--a,,,,/ˈɕək.ɹɑː.nə.lɑːkʰ.jə/,शक्रानलाख्य,0
417721,114922,शक्रारि,n,n-----m--i,,,,/ˈɕək.ɹɑː.ɹi/,शक्रारि,0
417722,114924,शक्रासन,n,n-----n--a,,,,/ˈɕək.ɹɑː.sə.nə/,शक्रासन,0
417723,114916,शक्रात्मज,n,n-----m--a,,,,/ˈɕək.ɹɑːt̪.mə.d͡ʑə/,शक्रात्मज,0
417724,198966,शक्रावर्त,n,n-----m--a,,,,/ˈɕək.ɹɑː.ˈʋəɹ.t̪ə/,शक्रावर्त,0
417725,,शक्रावतारतीर्थ,n,n-----n--a,,,,/ˈɕək.ɹɑː.ʋə.t̪ɑː.ɹə.t̪iːɹ.t̪ʰə/,शक्रावता॔र-तीर्थ,0
417726,,शक्रायुध,n,n-----n--a,,,,/ˈɕək.ɹɑː.ju.d̪ʰə/,शक्रायुध,0
417727,116337,शक्राशन,n,n-----n--a,,,,/ˈɕək.ɹɑː.ɕə.nə/,शक्राशन,0
417729,116336,शक्राशन,n,n-----m--a,,,,/ˈɕək.ɹɑː.ɕə.nə/,शक्राशन,0
417730,,शक्राशनकानन,n,n-----n--a,,,,/ˈɕək.ɹɑː.ɕə.nə.kɑː.nə.nə/,शक्राशन-कानन,0
417731,,शक्राशनविपिन,n,n-----n--a,,,,/ˈɕək.ɹɑː.ɕə.nə.ʋi.pi.nə/,शक्राशन-विपिन,0
417732,,शक्राशनवाटिका,n,n-----f--ā,,,,/ˈɕək.ɹɑː.ɕə.nə.ʋɑː.ʈi.kɑː/,शक्राशन-वाटिका,0
417733,114929,शक्राणी,n,n-----f--ī,,,,/ˈɕək.ɹɑː.ɳiː/,शक्राणी,0
417734,114781,शक्त,a,ap----a--a,,,,/ˈɕək.t̪ə/,शक्त,0
417735,,शक्त,n,n-----m--a,,,,/ˈɕək.t̪ə/,शक्त,0
417736,116305,शक्ति,n,n-----f--i,,,,/ˈɕək.t̪i/,श॔क्ति,0
417737,116307,शक्ति,n,n-----m--i,,,,/ˈɕək.t̪i/,शक्ति॔,0
417738,114811,शक्तिभद्र,n,n-----m--a,,,,/ˈɕək.t̪i.ˈbʱəd̪.ɹə/,श॔क्ति-भद्र,0
417739,114814,शक्तिभैरवतन्त्र,n,n-----n--a,,,,/ˈɕək.t̪i.bʱɑːi.ɹə.ʋə.t̪ən.t̪ɹə/,श॔क्ति-भैरव-तन्त्र,0
417740,,शक्तिभेद,n,n-----m--a,,,,/ˈɕək.t̪i.bʱeː.d̪ə/,श॔क्ति-भेद,0
417741,114812,शक्तिभृत्,a,ap----a--c,,,,/ˈɕək.t̪i.bʱɹ̩t̪/,श॔क्ति-भृत्,0
417742,,शक्तिबोध,n,n-----m--a,,,,/ˈɕək.t̪i.boː.d̪ʰə/,श॔क्ति-बोध,0
417743,114795,शक्तिदत्त,n,n-----m--a,,,,/ˈɕək.t̪i.ˈd̪ət̪.t̪ə/,श॔क्ति-दत्त,0
417744,114797,शक्तिदेव,n,n-----m--a,,,,/ˈɕək.t̪i.d̪eː.ʋə/,श॔क्ति-देव,0
417745,,शक्तिधर,a,ap----a--a,,,,/ˈɕək.t̪i.d̪ʰə.ɹə/,श॔क्ति-धर,0
417748,116315,शक्तिधर,n,n-----m--a,,,,/ˈɕək.t̪i.d̪ʰə.ɹə/,श॔क्ति-धर,0
