id,lemma,synset,period,genre,notes
62991,235929,220693,,,
62992,235115,220694,,,
62993,235091,220695,,,
62994,235960,220696,,,
62995,233783,220697,,,
62996,233985,220698,,,
62997,234456,220699,,,
62998,329511,220700,,,
62999,322149,220701,,,
63000,320903,220702,,,
63001,227126,220703,,,
63002,322164,220704,,,
63003,320707,220705,,,
63004,227702,220706,,,
63005,227230,220707,,,
63006,328550,220708,,,
63007,329150,220709,,,
63008,256722,220710,,,
63009,257022,220711,,,
63010,257024,220712,,,
63011,236452,220713,,,
63012,236649,220714,,,
63013,257106,220715,,,
63014,237070,220716,,,
63015,237153,220717,,,
63016,238429,220718,,,
63017,236902,220719,,,
63018,236908,220720,,,
63019,487292,220721,,,
63020,487297,220722,,,
63021,487299,220723,,,
63022,266835,220724,,,
63023,422784,220725,,,
63024,486703,220726,,,
63025,318857,220727,,,
63026,486704,220728,,,
63027,486702,220729,,,
63028,233426,220730,,,
63029,233426,220731,,,
63030,388323,220732,,,
63031,388323,220733,,,
63032,354159,220742,,,
63033,354159,220743,,,
63034,301317,220744,,,
63035,321172,220746,,,
63036,321172,220747,,,
63037,274963,220748,,,
63038,271939,220749,,,
63039,272038,220750,,,
63040,498071,220751,,,
63041,285401,220752,,,
63042,285264,220753,,,
63043,285453,220754,,,
63044,355389,220756,,,
63045,354714,220757,,,
63046,270687,220759,,,
63047,274458,220760,,,
63048,282153,220761,,,
63049,282301,220762,,,
63050,313875,220763,,,
63051,313467,220765,,,
63052,313561,220766,,,
63053,314895,220767,,,
63054,353230,220769,,,
63055,315692,220770,,,
63056,316854,220771,,,
63057,279767,220772,,,
63058,279758,220773,,,
63059,232870,220774,,,
63060,232455,220775,,,
63061,233110,220776,,,
63062,233297,220777,,,
63063,230228,220778,,,
63064,230214,220779,,,
63065,230310,220780,,,
63066,229269,220781,,,
63067,230462,220782,,,
63068,297123,220784,,,
63069,297213,220785,,,
63070,297264,220787,,,
63071,290420,220788,,,
63072,309668,220789,,,
63073,312615,220790,,,
63074,312318,220791,,,
63075,206054,220794,,,
63076,310878,220796,,,
63077,311110,220797,,,
63078,311796,220798,,,
63079,311812,220799,,,
63080,311351,220800,,,
63081,311600,220801,,,
63082,311628,220802,,,
63083,290555,220804,,,
63084,290675,220805,,,
63085,290699,220806,,,
63086,290910,220807,,,
63087,296410,220808,,,
63088,295227,220809,,,
63089,294980,220810,,,
63090,295101,220811,,,
63091,296875,220812,,,
63092,294477,220813,,,
63093,294502,220815,,,
63094,294522,220816,,,
63095,296289,220817,,,
63096,424085,220819,,,
63097,424087,220820,,,
63098,423746,220821,,,
63099,423987,220822,,,
63100,424181,220823,,,
63101,478203,220824,,,
63102,246440,220827,,,
63103,246726,220828,,,
63104,246686,220829,,,
63105,246964,220830,,,
63106,244331,220831,,,
63107,245711,220832,,,
63108,245708,220833,,,
63109,303845,220835,,,
63110,305831,220836,,,
63111,305754,220837,,,
63112,305757,220838,,,
63113,304561,220839,,,
63114,305383,220840,,,
63115,405010,220842,,,
63116,403880,220843,,,
63117,400349,220845,,,
63118,394758,220846,,,
63119,394740,220847,,,
63120,394772,220848,,,
63121,401259,220849,,,
63122,228279,220850,,,
63123,228445,220851,,,
63124,229798,220852,,,
63125,229705,220853,,,
63126,227953,220854,,,
63127,227955,220855,,,
63128,229029,220856,,,
63129,229039,220857,,,
63130,228963,220858,,,
63131,229069,220859,,,
63132,228813,220860,,,
63133,228830,220861,,,
63134,229307,220862,,,
63135,229282,220863,,,
63136,229481,220864,,,
63137,229619,220866,,,
63138,231343,220867,,,
63139,231366,220868,,,
63140,231376,220869,,,
63141,231457,220871,,,
63142,231644,220872,,,
63143,230021,220873,,,
63144,232158,220875,,,
63145,241054,220876,,,
63146,238165,220877,,,
63147,239084,220878,,,
63148,218653,220879,,,
63149,222898,220880,,,
63150,385690,220881,,,
63151,384859,220882,,,
63152,384973,220883,,,
63153,412077,220884,,,
63154,413682,220885,,,
63155,413050,220887,,,
63156,265208,220888,,,
63157,265277,220889,,,
63158,410739,220890,,,
63159,410748,220891,,,
63160,340771,220892,,,
63161,339926,220893,,,
63162,339886,220895,,,
63163,339911,220896,,,
63164,339009,220897,,,
63165,289756,220898,,,
63166,289782,220899,,,
63167,288342,220900,,,
63168,387876,220901,,,
63169,387938,220902,,,
63170,388994,220903,,,
63171,338945,220904,,,
63172,340345,220905,,,
63173,340340,220906,,,
63174,340335,220907,,,
63175,340364,220908,,,
63176,340382,220909,,,
63177,342377,220910,,,
63178,342381,220911,,,
63179,343016,220912,,,
63180,343940,220913,,,
63181,343553,220914,,,
63182,342453,220915,,,
63183,341115,220916,,,
63184,342157,220917,,,
63185,294096,220918,,,
63186,408130,220919,,,
63187,409877,220921,,,
63188,388325,220922,,,
63189,388343,220923,,,
63190,390610,220924,,,
63191,390715,220925,,,
63192,390583,220927,,,
63193,390730,220928,,,
63194,390743,220929,,,
63195,390529,220930,,,
63196,405763,220931,,,
63197,403748,220932,,,
63198,406173,220933,,,
63199,404115,220934,,,
63200,404113,220935,,,
63201,403788,220937,,,
63202,403481,220938,,,
63203,406100,220939,,,
63204,406111,220940,,,
63205,403665,220941,,,
63206,404477,220943,,,
63207,292800,220944,,,
63208,291993,220946,,,
63209,291887,220947,,,
63210,301556,220948,,,
63211,300363,220949,,,
63212,302068,220950,,,
63213,301509,220951,,,
63214,301771,220952,,,
63215,300194,220953,,,
63216,300186,220954,,,
63217,300198,220955,,,
63218,301813,220956,,,
63219,300598,220957,,,
63220,300608,220958,,,
63221,340901,220959,,,
63222,288538,220960,,,
63223,288624,220961,,,
63224,288524,220962,,,
63225,288529,220963,,,
63226,288005,220964,,,
63227,287978,220965,,,
63228,290212,220966,,,
63229,290239,220968,,,
63230,289906,220969,,,
63231,289794,220970,,,
63232,289797,220971,,,
63233,249367,220973,,,
63234,248712,220974,,,
63235,243517,220975,,,
63236,243375,220976,,,
63237,243376,220977,,,
63238,243916,220978,,,
63239,266851,220979,,,
63240,267467,220980,,,
63241,267488,220981,,,
63242,267570,220982,,,
63243,266278,220983,,,
63244,269748,220984,,,
63245,268844,220985,,,
63246,251068,220986,,,
63247,245556,220987,,,
63248,244935,220988,,,
63249,245061,220989,,,
63250,245211,220990,,,
63251,245324,220991,,,
63252,245373,220992,,,
63253,334173,220993,,,
63254,335939,220994,,,
63255,334595,220996,,,
63256,334365,220997,,,
63257,335560,220998,,,
63258,334283,220999,,,
63259,321589,221001,,,
63260,375448,221002,,,
63261,367217,221004,,,
63262,365979,221006,,,
63263,366360,221007,,,
63264,365849,221008,,,
63265,366439,221009,,,
63266,372956,221011,,,
63267,373009,221012,,,
63268,358045,221013,,,
63269,360682,221014,,,
63270,360205,221015,,,
63271,360482,221016,,,
63272,360122,221017,,,
63273,360111,221018,,,
63274,360096,221019,,,
63275,353944,221020,,,
63276,359417,221021,,,
63277,359430,221022,,,
63278,351022,221024,,,
63279,351569,221026,,,
63280,346637,221027,,,
63281,372424,221028,,,
63282,364324,221029,,,
63283,364333,221030,,,
63284,261131,221032,,,
63285,264555,221033,,,
63286,264565,221034,,,
63287,264558,221035,,,
63288,262897,221037,,,
63289,370520,221038,,,
63290,370272,221039,,,
63291,370291,221040,,,
63292,370479,221041,,,
63293,372083,221042,,,
63294,372384,221043,,,
63295,371766,221044,,,
63296,370910,221045,,,
63297,370418,221046,,,
63298,370459,221047,,,
63299,359151,221048,,,
63300,359372,221049,,,
63301,417650,221050,,,
63302,417519,221051,,,
63303,417570,221052,,,
63304,417574,221053,,,
63305,417616,221054,,,
63306,420384,221055,,,
63307,417159,221056,,,
63308,420245,221057,,,
63309,420237,221058,,,
63310,420230,221059,,,
63311,420272,221060,,,
63312,418213,221061,,,
63313,418440,221062,,,
63314,418720,221063,,,
63315,418571,221064,,,
63316,418616,221065,,,
63317,417769,221066,,,
63318,386489,221069,,,
63319,386488,221070,,,
63320,386491,221071,,,
63321,386565,221072,,,
63322,386487,221073,,,
63323,386868,221074,,,
63324,403274,221075,,,
63325,402782,221076,,,
63326,369532,221077,,,
63327,398424,221078,,,
63328,398438,221079,,,
63329,368887,221080,,,
63330,392769,221081,,,
63331,257442,221083,,,
63332,257926,221084,,,
63333,255708,221085,,,
63334,255709,221086,,,
63335,428651,221088,,,
63336,417282,221089,,,
63337,422551,221091,,,
63338,255999,221092,,,
63339,260120,221093,,,
63340,420146,221094,,,
63341,426352,221095,,,
63342,426355,221096,,,
63343,426582,221097,,,
63344,427715,221098,,,
63345,426921,221099,,,
63346,426678,221100,,,
63347,426719,221101,,,
63348,422109,221102,,,
63349,427225,221103,,,
63350,300481,221105,,,
63351,299553,221107,,,
63352,299660,221108,,,
63353,299064,221109,,,
63354,299951,221110,,,
63355,299635,221111,,,
63356,298179,221112,,,
63357,303031,221116,,,
63358,326416,221117,,,
63359,400981,221118,,,
63360,406397,221121,,,
63361,406492,221122,,,
63362,498072,221123,,,
63363,406395,221124,,,
63364,392477,221125,,,
63365,391585,221126,,,
63366,333103,221128,,,
63367,333309,221129,,,
63368,333343,221130,,,
63369,332392,221131,,,
63370,332523,221132,,,
63371,333793,221136,,,
63372,251824,221137,,,
63373,247492,221138,,,
63374,235630,221139,,,
63375,235168,221140,,,
63376,233547,221141,,,
63377,233483,221142,,,
63378,235827,221143,,,
63379,234715,221144,,,
63380,233430,221145,,,
63381,233762,221148,,,
63382,233895,221149,,,
63383,322778,221150,,,
63384,227518,221152,,,
63385,236469,221154,,,
63386,237001,221155,,,
63387,236962,221156,,,
63388,249030,221157,,,
63389,275265,221158,,,
63390,272372,221159,,,
63391,273232,221160,,,
63392,273277,221161,,,
63393,280201,221162,,,
63394,284371,221164,,,
63395,285313,221167,,,
63396,285590,221168,,,
63397,478121,221169,,,
63398,278063,221171,,,
63399,277769,221172,,,
63400,277703,221173,,,
63401,277731,221174,,,
63402,277730,221175,,,
63403,277990,221176,,,
63404,224638,221178,,,
63405,226114,221179,,,
63406,273004,221182,,,
63407,282187,221183,,,
63408,317954,221186,,,
63409,313544,221187,,,
63410,314304,221188,,,
63411,350262,221189,,,
63412,355110,221190,,,
63413,344416,221191,,,
63414,317372,221192,,,
63415,212898,221193,,,
63416,281714,221195,,,
63417,281840,221196,,,
63418,281602,221197,,,
63419,281947,221198,,,
63420,279078,221199,,,
63421,279088,221200,,,
63422,280951,221201,,,
63423,280835,221202,,,
63424,280028,221203,,,
63425,280015,221204,,,
63426,233150,221205,,,
63427,229926,221206,,,
63428,297077,221208,,,
63429,297101,221209,,,
63430,297326,221211,,,
63431,489607,221212,,,
63432,297355,221214,,,
63433,297439,221215,,,
63434,296468,221216,,,
63435,307519,221217,,,
63436,498073,221219,,,
63437,211428,221222,,,
63438,311002,221224,,,
63439,296853,221228,,,
63440,292716,221230,,,
63441,293847,221231,,,
63442,384507,221232,,,
63443,384536,221233,,,
63444,385651,221234,,,
63445,385650,221235,,,
63446,491258,221238,,,
63447,429770,221239,,,
63448,429984,221240,,,
63449,430051,221241,,,
63450,253217,221242,,,
63451,253362,221243,,,
63452,253387,221244,,,
63453,423829,221246,,,
63454,423982,221247,,,
63455,423986,221248,,,
63456,425687,221250,,,
63457,425686,221251,,,
63458,498074,221252,,,
63459,304732,221254,,,
63460,382259,221255,,,
63461,404850,221256,,,
63462,404280,221258,,,
63463,394815,221260,,,
63464,229665,221262,,,
63465,228007,221263,,,
63466,228830,221264,,,
63467,229457,221265,,,
63468,231254,221266,,,
63469,231566,221267,,,
63470,231587,221268,,,
63471,229980,221269,,,
63472,240710,221270,,,
63473,241161,221271,,,
63474,384786,221272,,,
63475,416039,221275,,,
63476,413462,221276,,,
63477,413542,221277,,,
63478,413568,221278,,,
63479,414439,221279,,,
63480,416122,221280,,,
63481,265217,221281,,,
63482,265218,221282,,,
63483,265174,221283,,,
63484,265241,221284,,,
63485,265334,221285,,,
63486,265272,221286,,,
63487,339967,221289,,,
63488,494096,221290,,,
63489,339813,221291,,,
63490,289084,221292,,,
63491,289308,221293,,,
63492,289259,221294,,,
63493,387771,221298,,,
63494,387949,221299,,,
63495,389673,221301,,,
63496,389696,221302,,,
63497,389746,221303,,,
63498,389759,221304,,,
63499,389765,221305,,,
63500,342961,221306,,,
63501,342000,221309,,,
63502,479279,221310,,,
63503,342164,221311,,,
63504,298116,221312,,,
63505,408131,221313,,,
63506,388171,221314,,,
63507,293852,221320,,,
63508,498075,221321,,,
63509,302111,221322,,,
63510,300944,221323,,,
63511,300887,221324,,,
63512,300879,221325,,,
63513,300656,221326,,,
63514,338303,221328,,,
63515,341351,221329,,,
63516,341406,221330,,,
63517,287586,221331,,,
63518,288272,221332,,,
63519,288274,221333,,,
63520,290263,221334,,,
63521,378103,221335,,,
63522,377361,221336,,,
63523,377410,221338,,,
63524,248429,221339,,,
63525,249159,221340,,,
63526,249043,221341,,,
63527,249323,221342,,,
63528,243580,221343,,,
63529,243473,221344,,,
63530,243709,221345,,,
63531,243764,221346,,,
63532,243761,221347,,,
63533,244137,221350,,,
63534,244155,221351,,,
63535,267835,221352,,,
63536,266311,221355,,,
63537,266676,221356,,,
63538,269125,221357,,,
63539,269255,221358,,,
63540,269066,221359,,,
63541,247791,221360,,,
63542,487646,221361,,,
63543,248013,221362,,,
63544,321325,221366,,,
63545,480475,221367,,,
63546,429428,221368,,,
63547,374045,221369,,,
63548,378825,221370,,,
63549,379135,221371,,,
63550,378489,221372,,,
63551,367512,221373,,,
63552,365961,221374,,,
63553,365862,221376,,,
63554,367037,221377,,,
63555,373039,221378,,,
63556,373239,221379,,,
63557,353984,221381,,,
63558,359444,221383,,,
63559,347890,221384,,,
63560,347886,221385,,,
63561,498076,221386,,,
63562,358455,221387,,,
63563,358477,221388,,,
63564,358488,221389,,,
63565,498077,221390,,,
63566,364481,221391,,,
63567,365011,221395,,,
63568,364903,221396,,,
63569,261209,221398,,,
63570,261370,221399,,,
63571,261916,221401,,,
63572,262012,221402,,,
63573,263408,221403,,,
63574,263309,221404,,,
63575,263491,221406,,,
63576,264741,221407,,,
63577,262902,221410,,,
63578,260725,221411,,,
63579,345518,221412,,,
63580,345597,221413,,,
63581,498078,221414,,,
63582,345636,221415,,,
63583,345637,221416,,,
63584,371796,221418,,,
63585,371504,221419,,,
63586,359322,221420,,,
63587,420409,221421,,,
63588,419168,221422,,,
63589,420238,221423,,,
63590,418184,221424,,,
63591,498079,221425,,,
63592,386701,221430,,,
63593,387519,221431,,,
63594,387195,221432,,,
63595,386302,221435,,,
63596,402789,221437,,,
63597,368745,221438,,,
63598,368775,221439,,,
63599,368815,221440,,,
63600,386291,221442,,,
63601,262607,221443,,,
63602,396296,221445,,,
63603,262561,221446,,,
63604,482036,221448,,,
63605,259619,221449,,,
63606,428298,221450,,,
63607,259310,221451,,,
63608,260351,221452,,,
63609,258042,221453,,,
63610,257652,221454,,,
63611,257710,221457,,,
63612,276535,221459,,,
63613,428746,221462,,,
63614,420721,221466,,,
63615,275946,221470,,,
63616,273884,221472,,,
63617,427597,221473,,,
63618,426791,221474,,,
63619,420871,221475,,,
63620,420950,221476,,,
63621,421295,221477,,,
63622,420816,221478,,,
63623,421355,221479,,,
63624,422089,221480,,,
63625,278192,221485,,,
63626,278610,221486,,,
63627,278529,221487,,,
63628,498080,221488,,,
63629,286787,221489,,,
63630,299952,221490,,,
63631,299906,221491,,,
63632,299218,221492,,,
63633,480015,221493,,,
63634,299058,221494,,,
63635,297913,221495,,,
63636,299885,221496,,,
63637,498081,221497,,,
63638,400571,221498,,,
63639,323153,221500,,,
63640,498082,221501,,,
63641,407803,221502,,,
63642,391772,221503,,,
63643,407601,221504,,,
63644,407624,221505,,,
63645,490583,221506,,,
63646,226617,221507,,,
63647,331855,221508,,,
63648,333344,221509,,,
63649,333218,221510,,,
63650,336240,221511,,,
63651,333699,221512,,,
63652,337284,221513,,,
63653,333653,221515,,,
63654,242873,221518,,,
63655,235050,221519,,,
63656,234740,221520,,,
63657,233966,221522,,,
63658,233880,221523,,,
63659,234207,221524,,,
63660,322313,221526,,,
63661,227237,221527,,,
63662,227442,221528,,,
63663,324567,221529,,,
63664,330457,221530,,,
63665,236411,221533,,,
63666,236380,221534,,,
63667,237076,221535,,,
63668,491388,221536,,,
63669,237167,221537,,,
63670,478079,221539,,,
63671,225473,221540,,,
63672,210300,221541,,,
63673,271598,221542,,,
63674,274461,221543,,,
63675,273175,221544,,,
63676,498083,221545,,,
63677,280408,221546,,,
63678,280646,221548,,,
63679,280636,221550,,,
63680,280877,221551,,,
63681,280189,221553,,,
63682,284149,221555,,,
63683,284657,221558,,,
63684,284736,221559,,,
63685,284637,221560,,,
63686,284810,221561,,,
63687,284842,221562,,,
63688,492157,221563,,,
63689,284869,221564,,,
63690,284871,221565,,,
63691,284943,221566,,,
63692,285423,221567,,,
63693,278009,221568,,,
63694,208911,221571,,,
63695,498084,221573,,,
63696,225707,221574,,,
63697,226081,221575,,,
63698,220912,221576,,,
63699,221088,221577,,,
63700,221258,221578,,,
63701,271069,221580,,,
63702,281386,221581,,,
63703,283430,221583,,,
63704,283456,221584,,,
63705,283460,221585,,,
63706,282642,221586,,,
63707,282125,221587,,,
63708,282301,221588,,,
63709,318940,221589,,,
63710,319525,221590,,,
63711,495290,221591,,,
63712,320243,221592,,,
63713,320248,221593,,,
63714,318125,221594,,,
63715,318118,221595,,,
63716,313372,221596,,,
63717,314620,221597,,,
63718,353241,221598,,,
63719,316577,221599,,,
63720,284041,221603,,,
63721,279908,221605,,,
63722,279922,221606,,,
63723,280108,221607,,,
63724,280106,221608,,,
63725,280107,221609,,,
63726,280118,221610,,,
63727,280073,221611,,,
63728,280120,221612,,,
63729,279179,221613,,,
63730,232981,221615,,,
63731,232509,221616,,,
63732,229923,221618,,,
63733,297233,221620,,,
63734,307132,221622,,,
63735,307142,221624,,,
63736,312225,221626,,,
63737,312205,221627,,,
63738,312692,221628,,,
63739,312694,221629,,,
63740,305906,221630,,,
63741,305930,221631,,,
63742,306068,221632,,,
63743,305968,221633,,,
63744,348699,221634,,,
63745,211407,221637,,,
63746,211497,221638,,,
63747,456289,221639,,,
63748,218710,221640,,,
63749,218780,221641,,,
63750,310827,221642,,,
63751,310929,221644,,,
63752,311606,221645,,,
63753,306167,221646,,,
63754,306169,221647,,,
63755,290491,221648,,,
63756,291575,221649,,,
63757,291501,221650,,,
63758,294827,221651,,,
63759,295041,221652,,,
63760,296072,221653,,,
63761,296134,221654,,,
63762,291710,221655,,,
63763,291736,221656,,,
63764,247165,221657,,,
63765,247159,221658,,,
63766,247145,221659,,,
63767,246085,221660,,,
63768,245794,221661,,,
63769,245798,221662,,,
63770,245825,221663,,,
63771,304805,221664,,,
63772,304507,221665,,,
63773,404709,221666,,,
63774,228593,221670,,,
63775,229062,221673,,,
63776,229340,221674,,,
63777,231333,221675,,,
63778,231539,221676,,,
63779,232110,221677,,,
63780,240900,221678,,,
63781,240493,221679,,,
63782,239760,221680,,,
63783,239974,221681,,,
63784,239177,221684,,,
63785,266048,221685,,,
63786,218842,221686,,,
63787,385570,221687,,,
63788,381530,221688,,,
63789,411998,221690,,,
63790,412162,221691,,,
63791,412046,221692,,,
63792,220650,221693,,,
63793,412943,221698,,,
63794,416459,221699,,,
63795,416734,221700,,,
63796,339860,221703,,,
63797,289637,221704,,,
63798,391360,221706,,,
63799,387703,221707,,,
63800,339245,221709,,,
63801,341718,221710,,,
63802,342191,221711,,,
63803,498085,221712,,,
63804,409870,221713,,,
63805,404035,221714,,,
63806,291889,221716,,,
63807,291906,221717,,,
63808,291985,221718,,,
63809,300198,221719,,,
63810,300789,221720,,,
63811,301114,221722,,,
63812,344239,221723,,,
63813,375661,221725,,,
63814,498086,221726,,,
63815,378074,221727,,,
63816,491203,221729,,,
63817,376934,221731,,,
63818,248441,221733,,,
63819,249502,221738,,,
63820,249073,221740,,,
63821,248711,221741,,,
63822,252925,221742,,,
63823,252875,221743,,,
63824,252957,221744,,,
63825,252955,221746,,,
63826,253032,221747,,,
63827,243621,221748,,,
63828,243789,221751,,,
63829,244102,221753,,,
63830,244066,221754,,,
63831,267470,221755,,,
63832,267584,221756,,,
63833,268285,221757,,,
63834,269639,221758,,,
63835,251032,221760,,,
63836,247990,221761,,,
63837,250932,221762,,,
63838,244486,221763,,,
63839,245061,221764,,,
63840,319680,221766,,,
63841,336056,221767,,,
63842,268688,221768,,,
63843,430896,221769,,,
63844,379210,221771,,,
63845,379145,221772,,,
63846,379153,221773,,,
63847,498087,221774,,,
63848,242005,221775,,,
63849,365113,221777,,,
63850,262496,221778,,,
63851,370601,221780,,,
63852,417769,221781,,,
63853,394206,221782,,,
63854,397126,221783,,,
63855,393821,221784,,,
63856,498088,221787,,,
63857,259043,221788,,,
63858,260498,221789,,,
63859,255525,221791,,,
63860,255532,221792,,,
63861,255556,221793,,,
63862,255585,221794,,,
63863,276587,221795,,,
63864,422515,221796,,,
63865,254612,221798,,,
63866,254408,221799,,,
63867,255181,221800,,,
63868,254690,221801,,,
63869,298292,221802,,,
63870,298236,221803,,,
63871,278126,221804,,,
63872,278653,221805,,,
63873,285857,221806,,,
63874,498089,221807,,,
63875,286877,221808,,,
63876,286979,221809,,,
63877,286204,221810,,,
63878,286104,221811,,,
63879,286095,221812,,,
63880,286123,221813,,,
63881,286128,221814,,,
63882,285839,221815,,,
63883,286116,221819,,,
63884,493556,221820,,,
63885,276003,221821,,,
63886,326493,221822,,,
63887,327052,221823,,,
63888,328232,221826,,,
63889,328189,221827,,,
63890,327441,221828,,,
63891,407641,221832,,,
63892,392274,221833,,,
63893,226570,221834,,,
63894,333248,221835,,,
63895,333228,221836,,,
63896,333223,221837,,,
63897,332841,221838,,,
63898,332531,221839,,,
63899,332467,221840,,,
63900,493485,221841,,,
63901,332597,221842,,,
63902,332632,221843,,,
63903,331949,221844,,,
63904,331943,221845,,,
63905,333489,221846,,,
63906,333080,221847,,,
63907,332337,221848,,,
63908,332835,221849,,,
63909,333516,221852,,,
63910,333769,221853,,,
63911,333770,221854,,,
63912,336938,221855,,,
63913,498090,221856,,,
63914,477940,221857,,,
63915,498091,221858,,,
63916,242186,221860,,,
63917,241849,221861,,,
63918,251305,221862,,,
63919,251840,221863,,,
63920,226493,221867,,,
63921,233465,221873,,,
63922,234704,221874,,,
63923,234850,221875,,,
63924,233750,221876,,,
63925,496965,221880,,,
63926,234098,221881,,,
63927,234560,221882,,,
63928,234579,221883,,,
63929,498092,221885,,,
63930,337769,221886,,,
63931,337758,221887,,,
63932,337824,221888,,,
63933,337931,221889,,,
63934,322333,221890,,,
63935,318564,221891,,,
63936,322776,221892,,,
63937,322786,221893,,,
63938,322781,221894,,,
63939,323717,221895,,,
63940,327048,221897,,,
63941,327049,221898,,,
63942,329602,221900,,,
63943,320986,221901,,,
63944,227883,221902,,,
63945,227613,221903,,,
63946,227674,221904,,,
63947,227454,221905,,,
63948,227390,221906,,,
63949,328406,221907,,,
63950,328421,221908,,,
63951,328629,221909,,,
63952,236579,221911,,,
63953,236623,221912,,,
63954,238388,221913,,,
63955,238399,221914,,,
63956,238394,221915,,,
63957,238454,221916,,,
63958,236891,221917,,,
63959,236970,221918,,,
63960,237092,221919,,,
63961,237157,221920,,,
63962,237118,221921,,,
63963,237229,221922,,,
63964,237252,221923,,,
63965,236776,221924,,,
63966,236957,221926,,,
63967,237167,221927,,,
63968,357973,221931,,,
63969,274557,221933,,,
63970,274559,221934,,,
63971,274564,221935,,,
63972,283162,221937,,,
63973,282976,221938,,,
63974,498093,221940,,,
63975,318842,221941,,,
63976,353404,221942,,,
63977,344776,221943,,,
63978,357119,221945,,,
63979,350619,221947,,,
63980,350550,221948,,,
63981,317665,221949,,,
63982,218014,221950,,,
63983,217921,221951,,,
63984,205722,221952,,,
63985,283296,221953,,,
63986,283299,221954,,,
63987,283628,221955,,,
63988,306558,221958,,,
63989,206335,221961,,,
63990,218873,221962,,,
63991,311308,221963,,,
63992,311506,221965,,,
63993,306824,221967,,,
63994,294713,221968,,,
63995,292695,221970,,,
63996,292677,221971,,,
63997,292445,221972,,,
63998,381671,221973,,,
63999,428942,221974,,,
64000,429174,221975,,,
64001,429815,221976,,,
64002,429836,221977,,,
64003,429937,221978,,,
64004,429711,221980,,,
64005,253785,221982,,,
64006,209886,221983,,,
64007,209885,221984,,,
64008,209892,221985,,,
64009,313048,221986,,,
64010,423732,221988,,,
64011,423003,221989,,,
64012,422384,221990,,,
64013,430426,221992,,,
64014,497281,221993,,,
64015,305476,221996,,,
64016,404727,221998,,,
64017,405026,221999,,,
64018,404996,222000,,,
64019,405163,222001,,,
64020,228884,222006,,,
64021,228970,222008,,,
64022,231587,222010,,,
64023,239329,222011,,,
64024,266083,222012,,,
64025,222266,222013,,,
64026,381221,222018,,,
64027,498094,222019,,,
64028,411710,222020,,,
64029,412637,222021,,,
64030,412662,222022,,,
64031,412753,222023,,,
64032,415525,222024,,,
64033,412064,222025,,,
64034,413806,222026,,,
64035,414002,222028,,,
64036,414235,222029,,,
64037,411576,222032,,,
64038,411593,222033,,,
64039,411595,222034,,,
64040,411594,222035,,,
64041,411537,222036,,,
64042,415886,222037,,,
64043,225252,222038,,,
64044,225203,222039,,,
64045,209498,222040,,,
64046,413151,222041,,,
64047,413157,222042,,,
64048,414847,222044,,,
64049,416262,222047,,,
64050,416306,222048,,,
64051,415079,222049,,,
64052,265307,222050,,,
64053,265271,222051,,,
64054,265436,222052,,,
64055,265514,222053,,,
64056,265896,222054,,,
64057,265895,222055,,,
64058,265758,222056,,,
64059,411151,222057,,,
64060,411037,222058,,,
64061,409529,222061,,,
64062,409532,222062,,,
64063,289466,222063,,,
64064,343834,222064,,,
64065,296667,222066,,,
64066,408241,222067,,,
64067,409888,222068,,,
64068,407950,222069,,,
64069,407917,222070,,,
64070,407943,222071,,,
64071,408702,222072,,,
64072,408642,222073,,,
64073,410936,222074,,,
64074,390392,222075,,,
64075,390404,222076,,,
64076,403802,222077,,,
64077,403940,222078,,,
64078,403932,222079,,,
64079,403925,222080,,,
64080,403927,222081,,,
64081,404008,222082,,,
64082,292392,222086,,,
64083,292289,222087,,,
64084,293832,222088,,,
64085,293816,222089,,,
64086,293774,222091,,,
64087,293764,222092,,,
64088,293628,222093,,,
64089,300945,222095,,,
64090,300940,222096,,,
64091,301179,222098,,,
64092,343885,222099,,,
64093,338302,222101,,,
64094,498095,222102,,,
64095,341411,222105,,,
64096,340250,222106,,,
64097,375958,222107,,,
64098,379792,222108,,,
64099,373856,222109,,,
64100,375320,222110,,,
64101,375318,222111,,,
64102,375341,222112,,,
64103,377447,222115,,,
64104,267002,222119,,,
64105,268263,222120,,,
64106,241519,222121,,,
64107,241591,222123,,,
64108,247783,222124,,,
64109,250957,222126,,,
64110,250710,222127,,,
64111,250256,222128,,,
64112,250947,222129,,,
64113,250463,222130,,,
64114,250346,222131,,,
64115,250334,222132,,,
64116,498096,222133,,,
64117,336116,222134,,,
64118,498097,222137,,,
64119,375366,222138,,,
64120,379080,222140,,,
64121,367401,222141,,,
64122,358194,222142,,,
64123,360208,222143,,,
64124,498098,222144,,,
64125,377545,222145,,,
64126,378395,222146,,,
64127,241664,222147,,,
64128,360489,222148,,,
64129,353892,222149,,,
64130,354180,222153,,,
64131,354372,222155,,,
64132,354473,222157,,,
64133,358848,222158,,,
64134,264431,222160,,,
64135,263062,222161,,,
64136,264572,222162,,,
64137,345450,222164,,,
64138,372309,222165,,,
64139,370734,222169,,,
64140,361213,222170,,,
64141,361212,222171,,,
64142,401514,222173,,,
64143,417834,222174,,,
64144,386354,222178,,,
64145,386431,222180,,,
64146,386872,222181,,,
64147,387399,222182,,,
64148,368664,222184,,,
64149,498099,222185,,,
64150,257433,222192,,,
64151,422505,222195,,,
64152,498100,222196,,,
64153,426009,222197,,,
64154,426019,222198,,,
64155,426018,222199,,,
