498124,113673,सिंहोद्धोन्नता,n,n-----f--ā,,,,/ˈsĩ.hoːd̪.d̪hoːn.nə.t̪ɑː/,सिंःओद्द्ःओन्नता,0
498125,175209,कर्तरिदण्डक,n,n-----m--a,,,,/ˈkəɹ.t̪ə.ɹi.ˈd̪əɳ.ɖə.kə/,कर्तरिदण्डक,0
498126,175297,विष्कम्भोत्तर,n,n-----n--a,,,,/ˈʋiʂ.kəmb.hoːt̪.t̪ə.ɹə/,विष्कम्ब्ःओत्तर,0
498127,153742,बर्हिःषद्,n,n-----m--c,,,,/ˈbəɹ.ˈhiḥ.ʂəd̪/,बर्ःइḥषद्,0
498128,155333,प्राक्शृङ्गवन्त्,n,n-----m--c,,,,/p.ɹɑː.kɕɹ̩ŋ.gə.ʋənt̪/,प्राक्शृङ्गवन्त्,0
498129,60327,अश्वसङ्कु,n,n-----m--u,,,,/əɕ.ʋə.səŋ.ku/,अश्वसङ्कु,0
498130,94091,पारावताख,n,n-----m--a,,,,/pɑː.ɹɑː.ʋə.t̪ɑːk.hə/,पारावताक्ःअ,0
498131,33662,नारायणस्रीगर्भ,n,n-----m--a,,,,/nɑː.ɹɑː.jə.ˈɳəs.ɹiː.ˈgəɹb.hə/,नारायणस्रीगर्ब्ःअ,0
498132,72158,मेरुशिखरधरकुमारभुत,n,n-----m--a,,,,/meː.ɹu.ˈɕik.hə.ˈɹəd̪.hə.ɹə.ku.mɑː.ˈɹəb.hu.t̪ə/,मेरुशिक्ःअरद्ःअरकुमारब्ःउत,0
498133,143567,पुण्यश्र्ल्गर्भ,n,n-----m--a,,,,/puɳjəɕɹlgəɹbhə/,पुण्यश्र्ल्गर्ब्ःअ,0
498134,121450,विद्युत्कश,n,n-----m--a,,,,/ˈʋid̪.ˈjut̪.kə.ɕə/,विद्युत्कश,0
498135,161747,चक्रमौल,n,n-----m--a,,,,/ˈt͡ɕək.ɹə.ˈməौ.lə/,चक्रमौल,0
498136,120707,हथिनावग्राम,n,n-----m--a,,,,/ˈhət̪.hi.nɑː.ˈʋəg.ɹɑː.mə/,ःअत्ःइनावग्राम,0
498137,74709,वर्धमनेन्दु,n,n-----m--u,,,,/ˈʋəɹd̪.hə.mə.neːn.d̪u/,वर्द्ःअमनेन्दु,0
498138,84726,दीपिकाटिका,n,n-----f--ā,,,,/d̪iː.pi.kɑː.ʈi.kɑː/,दीपिकाटिका,0
498139,119082,व्याख्यानशालाख्यायिका,n,n-----f--ā,,,,/ʋ.jɑːk.hjɑː.nə.ɕɑː.lɑːk.hjɑː.ji.kɑː/,व्याक्ःयानशालाक्ःयायिका,0
498140,143354,पीयूक्षकणिका,n,n-----f--ā,,,,/piː.juːk.ʂə.kə.ɳi.kɑː/,पीयूक्षकणिका,0
498141,,दशदूती,n,n-p---f--ī,,,,/d̪ə.ɕə.d̪uː.t̪iː/,दशदूती,0
498142,,नैसर्गिकदोष,n,n-p---m--a,,,,/nɑːi.ˈsəɹ.gi.kə.d̪oː.ʂə/,नैसर्गिकदोष,0
498143,,शत्रुञ्जय,n,n-----m--a,,,,/ˈɕət̪.ɹuɲ.d͡ʑə.jə/,शत्रुञ्जय,0
498144,176038,मानापुरी,n,n-----f--ī,,,,/mɑː.nɑː.pu.ɹiː/,मानापुरी,0
498145,,प्रतिसारणा,n,n-----f--ā,,,,/p.ɹə.t̪i.sɑː.ɹə.ɳɑː/,प्रतिसारणा,0
498146,,सिद्धसारयन्त्र,n,n-----n--a,,,,/ˈsid̪.d̪hə.sɑː.ɹə.jən.t̪ɹə/,सिद्द्ःअसारयन्त्र,0
498147,,गर्भसारयन्त्र,n,n-----n--a,,,,/ˈgəɹb.hə.sɑː.ɹə.jən.t̪ɹə/,गर्ब्ःअसारयन्त्र,0
498148,,परमानन्दमूर्तियन्त्र,n,n-----n--a,,,,/pə.ɹə.mɑː.nən.d̪ə.muːɹ.t̪i.jən.t̪ɹə/,परमानन्दमूर्तियन्त्र,0
498149,176276,रञ्जकयन्त्र,n,n-----n--a,,,,/ɹəɲ.d͡ʑə.kə.jən.t̪ɹə/,रञ्जकयन्त्र,0
498150,,करुणाकरयन्त्र,n,n-----n--a,,,,/kə.ɹu.ɳɑː.kə.ɹə.jən.t̪ɹə/,करुणाकरयन्त्र,0
498151,176283,वारुणीयन्त्र,n,n-----n--a,,,,/ʋɑː.ɹu.ɳiː.jən.t̪ɹə/,वारुणीयन्त्र,0
498152,,वर्तुलखल्व,n,n-----m--a,,,,/ˈʋəɹ.t̪u.ˈlək.ˈhəl.ʋə/,वर्तुलक्ःअल्व,0
498153,,सोमानलयन्त्र,n,n-----n--a,,,,/soːmɑː.nə.lə.jən.t̪ɹə/,सोमानलयन्त्र,0
498154,,कार्तवीर्य अर्जुन,n,n-----m--a,,,,/kɑːɹ.t̪ə.ʋiːɹ.jə.ˈ əɹ.d͡ʑu.nə/,कार्तवीर्य अर्जुन,0
498155,,मञ्जूषमूषा,n,n-----f--ā,,,,/məɲ.d͡ʑuː.ʂə.muː.ʂɑː/,मञ्जूषमूषा,0
498156,,मुशलमूषा,n,n-----f--ā,,,,/mu.ɕə.lə.muː.ʂɑː/,मुशलमूषा,0
498157,,तिर्यक्प्रधमकोष्ठी,n,n-----f--ī,,,,/ˈt̪iɹ.ˈjək.ˈpɹəd̪.hə.mə.koːʂʈ.hiː/,तिर्यक्प्रद्ःअमकोष्ट्ःई,0
498158,,ब्रह्मवैवर्तपुराण,n,n-----n--a,,,,/b.ˈɹəh.mə.ʋɑːi.ˈʋəɹ.t̪ə.pu.ɹɑː.ɳə/,ब्रःमवैवर्तपुराण,0
498159,,स्वर्णकृष्टी,n,n-----f--ī,,,,/s.ˈʋəɹ.ɳə.ˈkɹ̩ʂ.ʈiː/,स्वर्णकृष्टी,0
498160,176695,स्वर्णरक्ती,n,n-----f--ī,,,,/s.ˈʋəɹ.ɳə.ˈɹək.t̪iː/,स्वर्णरक्ती,0
498161,,ताररक्ती,n,n-----f--ī,,,,/t̪ɑː.ɹə.ˈɹək.t̪iː/,ताररक्ती,0
498162,,समुखजारणा,n,n-----f--ā,,,,/sə.ˈmuk.hə.d͡ʑɑː.ɹə.ɳɑː/,समुक्ःअजारणा,0
498163,198573,समुखरस,n,n-----m--a,,,,/sə.ˈmuk.hə.ɹə.sə/,समुक्ःअरस,0
498164,,मिया,n,n-----f--ā,,,,/mi.jɑː/,मिया,0
498165,,सकटु,a,ap----a--u,,,,/sə.kə.ʈu/,सकटु,0
498166,199346,त्वग्दग्ध,n,n-----n--a,,,,/t̪.ˈʋəg.ˈd̪əg.d̪hə/,त्वग्दग्द्ःअ,0
498167,,निरुद्धालेपन,n,n-----n--a,,,,/ni.ˈɹud̪.d̪hɑː.leː.pə.nə/,निरुद्द्ःआलेपन,0
498168,,अपस्मृ,v,v----d--1-,,,,/ə.ˈpəs.mɹ̩/,अपस्मृ,0
498169,,अर्कादि,n,n-----m--i,,,,/əɹ.kɑː.d̪i/,अर्कादि,0
498170,,अन्तर्विद्रधि,n,n-----m--i,,,,/ən.ˈt̪əɹ.ˈʋid̪.ˈɹəd̪.hi/,अन्तर्विद्रद्ःइ,0
498171,,चिकित्सितस्थान,n,n-----n--a,,,,/t͡ɕi.ˈkit̪.si.ˈt̪əst̪.hɑː.nə/,चिकित्सितस्त्ःआन,0
498172,,अच्छसुरा,n,n-----f--ā,,,,/ət͡ɕ.t͡ɕʰə.su.ɹɑː/,अच्छसुरा,0
498173,,भूवेश्मन्,n,n-----n--n,,,,/bhuːʋeːɕmən/,ब्ःऊवेश्मन्,0
498174,202057,अनुवासय्,v,v----d--n- v----a--n-,,,,/ə.nu.ʋɑː.səj/,अनुवासय्,0
498175,,पुरीषधरा,n,n-----f--ā,,,,/pu.ɹiː.ˈʂəd̪.hə.ɹɑː/,पुरीषद्ःअरा,0
498176,,उदकप्रमेह,n,n-----m--a,,,,/.d̪ə.ˈkəp.ɹə.meː.hə/,उदकप्रमेःअ,0
498177,,लवणप्रमेह,n,n-----m--a,,,,/lə.ʋə.ˈɳəp.ɹə.meː.hə/,लवणप्रमेःअ,0
498178,,पिष्टप्रमेह,n,n-----m--a,,,,/ˈpiʂ.ˈʈəp.ɹə.meː.hə/,पिष्टप्रमेःअ,0
498179,,फेनप्रमेह,n,n-----m--a,,,,/p.heː.ˈnəp.ɹə.meː.hə/,प्ःएनप्रमेःअ,0
498180,,शुक्रप्रमेह,n,n-----m--a,,,,/ˈɕuk.ˈɹəp.ɹə.meː.hə/,शुक्रप्रमेःअ,0
498181,,शोणितमेह,n,n-----m--a,,,,/ɕoː.ɳi.t̪ə.meː.hə/,शोणितमेःअ,0
498182,,सर्पिःप्रमेह,n,n-----m--a,,,,/ˈsəɹ.ˈpiḥ.pɹə.meː.hə/,सर्पिḥप्रमेःअ,0
498183,,कुटीस्वेद,n,n-----m--a,,,,/ku.ʈiːs.ʋeː.d̪ə/,कुटीस्वेद,0
498184,,साल्वण,n,n-----n--a,,,,/sɑːl.ʋə.ɳə/,साल्वण,0
498185,,नीलघृत,n,n-----n--a,,,,/niː.lə.gʰɹ̩.t̪ə/,नीलघृत,0
498186,,लाक्षादि,n,n-----m--i,,,,/lɑːk.ʂɑː.d̪i/,लाक्षादि,0
498187,,बिसपक्ष्मन्,n,n-----n--n,,,,/bi.sə.ˈpəkʂ.mən/,बिसपक्ष्मन्,0
498188,,उत्तरस्थान,n,n-----n--a,,,,/t̪.t̪ə.ˈɹəst̪.hɑː.nə/,उत्तरस्त्ःआन,0
498189,,निम्बादि,n,n-----m--i,,,,/nim.bɑː.d̪i/,निम्बादि,0
498190,,वरदमुद्रा,n,n-----f--ā,,,,/ʋə.ɹə.d̪ə.ˈmud̪.ɹɑː/,वरदमुद्रा,0
498191,,अभयमुद्रा,n,n-----f--ā,,,,/əb.hə.jə.ˈmud̪.ɹɑː/,अब्ःअयमुद्रा,0
498192,,निर्वाणदीक्षा,n,n-----f--ā,,,,/ˈniɹ.ʋɑː.ɳə.d̪iːk.ʂɑː/,निर्वाणदीक्षा,0
498193,,वनस्पतिवर्ग,n,n-----m--a,,,,/ʋə.ˈnəs.pə.t̪i.ˈʋəɹ.gə/,वनस्पतिवर्ग,0
498194,,अष्टाङ्गहृदयसंहिता,n,n-----f--ā,,,,/əʂ.ʈɑːŋ.gə.hɹ̩.d̪ə.jə.ˈsə̃.hi.t̪ɑː/,अष्टाङ्गःऋदयसंःइता,0
498195,,अमरकोश,n,n-----m--a,,,,/ə.mə.ɹə.koː.ɕə/,अमरकोश,0
498196,208655,राक्षसयन्त्र,n,n-----n--a,,,,/ɹɑːk.ʂə.sə.jən.t̪ɹə/,राक्षसयन्त्र,0
498197,,जयावटी,n,n-----f--ī,,,,/d͡ʑə.jɑː.ʋə.ʈiː/,जयावटी,0
498198,172160,कुपीपाषाण,n,n-----m--a,,,,/ku.piː.pɑː.ʂɑː.ɳə/,कुपीपाषाण,0
498199,174236,ढालय्,v,v----d--n-,,,,/ɖ.hɑː.ləj/,ड्ःआलय्,0
498200,,स्नेहवर्ग,n,n-----m--a,,,,/s.neː.hə.ˈʋəɹ.gə/,स्नेःअवर्ग,0
498201,,रसाभ्र,n,n-----n--a,,,,/ɹə.sɑːb.hɹə/,रसाब्ःर,0
498202,176244,क्षेत्रदोष,n,n-----m--a,,,,/k.ʂeːt̪.ɹə.d̪oː.ʂə/,क्षेत्रदोष,0
498203,,चन्द्रतोय,n,n-----n--a,,,,/t͡ɕən.d̪ɹə.t̪oː.jə/,चन्द्रतोय,0
498204,157959,मन्त्रय्,v,v----d--n-,,,,/mən.t̪ɹəj/,मन्त्रय्,0
498205,157243,अन्धय्,v,v----a--n-,,,,/ənd̪həj/,अन्द्ःअय्,0
498206,,अवलोकवेध,n,n-----m--a,,,,/ə.ʋə.loː.kə.ʋeːd̪.hə/,अवलोकवेद्ःअ,0
498207,,शाठी,n,n-----f--ī,,,,/ɕɑːʈ.hiː/,शाट्ःई,0
498208,,स्थलकच्छपयन्त्र,n,n-----n--a,,,,/st̪.hə.lə.ˈkət͡ɕ.t͡ɕʰə.pə.jən.t̪ɹə/,स्त्ःअलकच्छपयन्त्र,0
498209,,जलकच्छपयन्त्र,n,n-----n--a,,,,/d͡ʑə.lə.ˈkət͡ɕ.t͡ɕʰə.pə.jən.t̪ɹə/,जलकच्छपयन्त्र,0
498210,,मृदूकरण,a,ap----a--a,,,,/mɹ̩.d̪uː.kə.ɹə.ɳə/,मृदूकरण,0
498211,,चक्रिकाबद्धरस,n,n-----m--a,,,,/ˈt͡ɕək.ɹi.kɑː.ˈbəd̪.d̪hə.ɹə.sə/,चक्रिकाबद्द्ःअरस,0
498212,,गन्धपिष्टी,n,n-----f--ī,,,,/gənd̪.hə.ˈpiʂ.ʈiː/,गन्द्ःअपिष्टी,0
498213,,रक्ती,n,n-----f--ī,,,,/ˈɹək.t̪iː/,रक्ती,0
498214,,नेपालताम्र,n,n-----n--a,,,,/neː.pɑː.lə.t̪ɑːm.ɹə/,नेपालताम्र,0
498215,176253,द्वंद्वय्,v,v----d--n-,,,,/d̪.ʋənd̪.ʋəj/,द्वंद्वय्,0
498216,,मुखकरण,n,n-----m--a,,,,/ˈmuk.hə.kə.ɹə.ɳə/,मुक्ःअकरण,0
498217,,चरकसंहिता,n,n-----f--ā,,,,/t͡ɕə.ɹə.kə.ˈsə̃.hi.t̪ɑː/,चरकसंःइता,0
498218,,रसायनखण्ड,n,n-----m--a,,,,/ɹə.sɑː.jə.ˈnək.ˈhəɳ.ɖə/,रसायनक्ःअण्ड,0
498219,,रसेन्द्रखण्ड,n,n-----m--a,,,,/ɹə.seːn.ˈd̪ɹək.ˈhəɳ.ɖə/,रसेन्द्रक्ःअण्ड,0
498220,,पक्षछिन्न,a,ap----a--a,,,,/ˈpək.ʂə.t͡ɕʰin.nə/,पक्षछिन्न,0
498221,,नियामय्,v,v----a--0-,,,,/ni.jɑː.məj/,नियामय्,0
498222,,नवधातु,n,n-----m--u,,,,/nə.ˈʋəd̪.hɑː.t̪u/,नवद्ःआतु,0
498223,,कोकिलमूषा,n,n-----f--ā,,,,/koː.ki.lə.muː.ʂɑː/,कोकिलमूषा,0
498224,,बालिकामेह,n,n-----m--a,,,,/bɑː.li.kɑː.meː.hə/,बालिकामेःअ,0
498225,207755,वालुकाकासीस,n,n-----n--a,,,,/ʋɑː.lu.kɑː.kɑː.siː.sə/,वालुकाकासीस,0
498226,,उदरशृङ्ग,n,n-----n--a,,,,/.d̪ə.ɹə.ɕɹ̩ŋ.gə/,उदरशृङ्ग,0
498227,,गोलकमुख,n,n-----n--a,,,,/goː.lə.kə.ˈmuk.hə/,गोलकमुक्ःअ,0
498228,,भूनागसत्त्व,n,n-----n--a,,,,/b.huː.nɑː.gə.ˈsət̪.t̪ʋə/,ब्ःऊनागसत्त्व,0
498229,,कीटमारिणी,n,n-----f--ī,,,,/kiː.ʈə.mɑː.ɹi.ɳiː/,कीटमारिणी,0
498230,,पिष्टिकाबन्ध,n,n-----n--a,,,,/ˈpiʂ.ʈi.kɑː.bənd̪.hə/,पिष्टिकाबन्द्ःअ,0
498231,,हठबन्धन,n,n-----n--a,,,,/ˈhəʈ.hə.bənd̪.hə.nə/,ःअट्ःअबन्द्ःअन,0
498232,,कुमारबन्ध,n,n-----n--a,,,,/ku.mɑː.ɹə.bənd̪.hə/,कुमारबन्द्ःअ,0
498233,,बालबन्ध,n,n-----n--a,,,,/bɑː.lə.bənd̪.hə/,बालबन्द्ःअ,0
498234,,तरुणबन्ध,n,n-----n--a,,,,/t̪ə.ɹu.ɳə.bənd̪.hə/,तरुणबन्द्ःअ,0
498235,,वृद्धबन्ध,n,n-----n--a,,,,/ˈʋɹ̩d̪.d̪hə.bənd̪.hə/,वृद्द्ःअबन्द्ःअ,0
498236,,अतिवृद्धबन्ध,n,n-----n--a,,,,/ə.t̪i.ˈʋɹ̩d̪.d̪hə.bənd̪.hə/,अतिवृद्द्ःअबन्द्ःअ,0
498238,,पतङ्गिन्,n,n-----m--n,,,,/pə.t̪əŋ.gin/,पतङ्गिन्,0
498239,,रसपोट्टली,n,n-----f--ī,,,,/ɹə.sə.poːʈ.ʈə.liː/,रसपोट्टली,0
498240,,मिश्रलोह,n,n-----m--a,,,,/miɕɹəloːhə/,मिश्रलोःअ,0
498241,,कर्पूरशिलाजतु,n,n-----n--u,,,,/ˈkəɹ.puː.ɹə.ɕi.lɑː.d͡ʑə.t̪u/,कर्पूरशिलाजतु,0
498242,,गुह्ययन्त्र,n,n-----n--a,,,,/ˈguh.jə.jən.t̪ɹə/,गुःययन्त्र,0
498243,,कण्टुकयन्त्र,n,n-----n--a,,,,/ˈkəɳ.ʈu.kə.jən.t̪ɹə/,कण्टुकयन्त्र,0
498244,,शृङ्गवेरादि,n,n-----m--i,,,,/ɕɹ̩ŋ.gə.ʋeː.ɹɑː.d̪i/,शृङ्गवेरादि,0
498245,,धन्वन्तरिभाग,n,n-----m--a,,,,/d̪.hən.ʋən.t̪ə.ˈɹib.hɑː.gə/,द्ःअन्वन्तरिब्ःआग,0
498246,,तेजःपुञ्ज,n,n-----m--a,,,,/t̪eː.ˈd͡ʑəḥ.puɲ.d͡ʑə/,तेजḥपुञ्ज,0
498247,,द्रावकवर्ग,n,n-----m--a,,,,/d̪.ɹɑː.ʋə.kə.ˈʋəɹ.gə/,द्रावकवर्ग,0
498248,,गयतीर्थ,n,n------n--a,,,,/gə.jə.t̪iːɹt̪.hə/,गयतीर्त्ःअ,0
498249,,हह,n,n-----m--a,,,,/hə.hə/,ःअःअ,0
498250,,प्रतिष्कश्,n,n-----m--c,,,,/p.ɹə.ˈt̪iʂ.kəɕ/,प्रतिष्कश्,0
498251,,ईय,n,n-----m--a,,,,/iːjə/,ईय,0
498252,,ईन,n,n-----m--a,,,,/iːnə/,ईन,0
498253,159693,असूय्,v,v----d--n-,,,,/ə.suːj/,असूय्,0
498254,,ज्वरय्,v,v----a--0-,,,,/d͡ʑ.ʋə.ɹəj/,ज्वरय्,0
498255,,क्राथय्,v,v----a--0-,,,,/k.ɹɑːt̪.həj/,क्रात्ःअय्,0
498256,219366,ऊनय्,v,v----a--n-,,,,/uːnəj/,ऊनय्,0
498257,,क्नोपय्-,v,v----a--0-,,,,/k.noː.pəj-/,क्नोपय्-,0
498258,,सर्वधुर,n,n-----m--a,,,,/ˈsəɹ.ˈʋəd̪.hu.ɹə/,सर्वद्ःउर,0
498259,214497,सवेशस,a,ap----a--a,,,,/sə.ʋeː.ɕə.sə/,सवेशस,0
498260,,तैत्तिलकद्रू,n,n-----f--ū,,,,/t̪ɑːit̪.t̪i.lə.ˈkəd̪.ɹuː/,तैत्तिलकद्रू,0
498261,,छात्रिन्,a,ap----a--n,,,,/t͡ɕʰɑːt̪.ɹin/,छात्रिन्,0
498262,,स्फिग,n,n-----m--a,,,,/sp.hi.gə/,स्प्ःइग,0
498263,,पितरामातरा,n,n-----f--ā,,,,/pi.t̪ə.ɹɑː.mɑː.t̪ə.ɹɑː/,पितरामातरा,0
498264,,स्नात्वी,n,n-----n---,,,,/s.nɑːt̪.ʋiː/,स्नात्वी,0
498265,,मस्ज्,v,v----a--6-,,,,/məsd͡ʑ/,मस्ज्,0
498266,,दित्यवाह्,n,n-----m--c,,,,/ˈd̪it̪.jə.ʋɑːh/,दित्यवाः,0
498267,,वलज,n,n-----m--a,,,,/ʋə.lə.d͡ʑə/,वलज,0
498269,216587,वृषण्य्,v,v----a--n-,,,,/ʋɹ̩.ʂəɳj/,वृषण्य्,0
498270,216588,रिषण्य्,v,v----a--n-,,,,/ɹi.ʂəɳj/,रिषण्य्,0
498271,,प्रतिषीव्य,a,ap----a--a,,ap----f--ā=>ā,,/p.ɹə.t̪i.ʂiːʋ.jə/,प्रतिषीव्य,0
498272,,पुरगा,n,n-----f--ā,,,,/pu.ɹə.gɑː/,पुरगा,0
498273,,श्वेतवर्ष,n,n-----m--a,,,,/ɕʋeːt̪əʋəɹʂə/,श्वेतवर्ष,0
498274,,नीलवर्ष,n,n-----m--a,,,,/niː.lə.ˈʋəɹ.ʂə/,नीलवर्ष,0
498275,220949,अभ्रिया,n,n-----f--ā,,,,/əbhɹi.jɑː/,अब्ःरिया,0
498276,220950,नक्षत्रिया,n,n-----f--ā,,,,/ˈnək.ˈʂət̪.ɹi.jɑː/,नक्षत्रिया,0
498277,220984,चेतन्ती,n,n-----f--ī,,,,/t͡ɕeː.t̪ən.t̪iː/,चेतन्ती,0
498278,220985,अश्मला,n,n-----f--ā,,,,/əɕ.mə.lɑː/,अश्मला,0
498279,220986,पला,n,n-----f--ā,,,,/pə.lɑː/,पला,0
498280,220989,सुष्टा,n,n-----f--ā,,,,/ˈsuʂ.ʈɑː/,सुष्टा,0
498281,221128,कण्वा,n,n-----f--ā,,,,/ˈkəɳ.ʋɑː/,कण्वा,0
498282,221185,विदुत्सुर,n,n-----m--a,,,,/ʋi.ˈd̪ut̪.su.ɹə/,विदुत्सुर,0
498283,,अणिमाण्डव्य,n,n-----m--a,,,,/ə.ɳi.mɑːɳ.ˈɖəʋ.jə/,अणिमाण्डव्य,0
498284,160211,उद्गा,v,v----a--3-,,,,/d̪.gɑː/,उद्-गा,0
498285,,प्रातःसवन,n,n-----n--a,,,,/p.ɹɑː.ˈt̪əḥ.sə.ʋə.nə/,प्रातḥसवन,0
498286,,सन्धिस्तोत्र,n,n-----n--a,,,,/sənd̪.ˈhis.t̪oːt̪.ɹə/,सन्द्ःइस्तोत्र,0
498287,,अकर्मन्,n,n-----n--n,,,,,अ-कर्मन्,0
498288,,अकर्मन्,n,n-----n--n,,,,,अ-कर्मन्,0
498290,,अकुल,n,n-----n--a,,,,/ə.ku.lə/,अ-कुल,0
498291,104444,सर्व,a,ap----a--a,,,,/ˈsəɹ.ʋə/,स॔र्व,0
498292,,हन्,n,n-----m--n,,,,/ɦən/,हन्,0
